year,subject,school_name,batch,kind,min_score,min_rank,group_id,group_name,xuanke_req
2024,物理,武汉工程大学,本科批,地方专项计划,539,57256,09,第09组,化
2024,物理,汉口学院,本科批,普通类,450,130214,437,,（03）
2024,物理,中南财经政法大学,本科批,普通类,627,7659,437,,（14）
2024,物理,武汉大学,本科批,普通类,641,4287,06,第06组,不限
2024,物理,武汉大学,本科批,国家专项计划,623,8760,07,第07组,不限
2024,物理,武汉大学,本科批,普通类,643,3901,08,第08组,化
2024,物理,武汉大学,本科批,普通类,653,2315,09,第09组,化
2024,物理,武汉大学,本科批,普通类,644,3712,10,第10组,化
2024,物理,武汉大学,本科批,普通类,647,3218,11,第11组,化
2024,物理,武汉大学,本科批,普通类,649,2879,12,第12组,化
2024,物理,武汉大学,本科批,国家专项计划,627,7659,13,第13组,化
2024,物理,武汉大学,本科批,民族班,635,5543,14,第14组,化
2024,物理,湖北中医药大学,本科批,普通类,523,70262,04,第04组,不限
2024,物理,湖北中医药大学,本科批,普通类,572,33269,05,第05组,化
2024,物理,湖北中医药大学,本科批,普通类,532,62904,06,第06组,化
2024,物理,湖北中医药大学,本科批,普通类,517,75276,07,第07组,化
2024,物理,湖北中医药大学,本科批,护理类,481,105285,08,第08组,化
2024,物理,湖北中医药大学,本科批,国家专项计划,527,67041,09,第09组,化
2024,物理,湖北中医药大学,本科批,地方专项计划,517,75276,10,第10组,化
2024,物理,天门职业学院,高职高专批,普通类,355,193795,02,第02组,不限
2024,物理,武汉信息传播职业技术学院,高职高专批,普通类,341,201647,03,第03组,不限
2024,物理,武汉信息传播职业技术学院,高职高专批,专本联合培养,427,147694,04,第04组,不限
2024,物理,三峡电力职业学院,高职高专批,普通类,404,163632,02,第02组,不限
2024,物理,荆州理工职业学院,高职高专批,普通类,369,185745,05,第05组,不限
2024,物理,荆州理工职业学院,高职高专批,普通类,369,185745,06,第06组,不限
2024,物理,荆州理工职业学院,高职高专批,普通类,289,226213,07,第07组,不限
2024,物理,荆州理工职业学院,高职高专批,普通类,362,189812,08,第08组,不限
2024,物理,恩施职业技术学院,高职高专批,普通类,344,199963,05,第05组,不限
2024,物理,恩施职业技术学院,高职高专批,普通类,354,194327,06,第06组,不限
2024,物理,恩施职业技术学院,高职高专批,普通类,356,193199,07,第07组,不限
2024,物理,恩施职业技术学院,高职高专批,专本联合培养,429,146179,08,第08组,不限
2024,物理,湖北财税职业学院,高职高专批,普通类,399,166970,06,第06组,不限
2024,物理,湖北财税职业学院,高职高专批,普通类,385,175924,07,第07组,不限
2024,物理,湖北财税职业学院,高职高专批,专本联合培养,429,146179,08,第08组,不限
2024,物理,湖北财税职业学院,高职高专批,专本联合培养,427,147694,09,第09组,不限
2024,物理,湖北财税职业学院,高职高专批,专本联合培养,428,146946,10,第10组,不限
