year,subject,school_name,school_type,group_id,group_code,xuanke_req,xuanke_subjects,plan_count,min_score,min_rank,tuition_yuan,city,is_special,data_source
,物理,星海音乐学院,普通,202,202组,不限,不限,0,542,92498,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,217,217组,不限,不限,0,542,92717,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,212,212组,不限,不限,0,542,92796,5500,其他,否,gk100 真实
,物理,佛山大学,普通,209,209组,不限,不限,0,542,93053,5500,其他,否,gk100 真实
,物理,广东医科大学,普通,201,201组,不限,不限,0,542,93155,5500,其他,否,gk100 真实
,物理,广州大学,普通,231,231组（国际班）,不限,不限,0,542,93370,5500,其他,否,gk100 真实
,物理,广州中医药大学,普通,217,217组(地方专项),不限,不限,0,542,93464,5500,其他,否,gk100 真实
,物理,佛山大学,普通,213,213组,不限,不限,0,542,93604,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,222,222组,不限,不限,0,542,93613,5500,其他,否,gk100 真实
,物理,广州中医药大学,普通,216,216组(地方专项）,不限,不限,0,542,93648,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,209,209组,不限,不限,0,541,94154,5500,其他,否,gk100 真实
,物理,汕头大学医学院,普通,213,213组,不限,不限,0,541,94439,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,205,205组(地方专项),不限,不限,0,541,94663,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,218,218组,不限,不限,0,541,94915,5500,其他,否,gk100 真实
,物理,广东医科大学,普通,206,206组,不限,不限,0,541,94995,5500,其他,否,gk100 真实
,物理,广州大学,普通,235,235组(中外合作),不限,不限,0,541,95123,5500,其他,否,gk100 真实
,物理,东莞理工学院,普通,204,204组,不限,不限,0,540,95980,5500,其他,否,gk100 真实
,物理,南方医科大学,普通,208,208组(地方专项),不限,不限,0,540,96399,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,214,214组,不限,不限,0,540,96413,5500,其他,否,gk100 真实
,物理,广东金融学院,普通,223,223组,不限,不限,0,540,96562,5500,其他,否,gk100 真实
,物理,广东以色列理工学院,普通,201,201组(中外合作）,不限,不限,0,539,96842,5500,其他,否,gk100 真实
,物理,东莞理工学院,普通,213,213组(粤台联合),不限,不限,0,539,97124,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,212,212组,不限,不限,0,539,97805,5500,其他,否,gk100 真实
,物理,汕头大学,普通,209,209组(地方专项),不限,不限,0,539,98040,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,210,210组,不限,不限,0,539,98067,5500,其他,否,gk100 真实
,物理,惠州学院,普通,220,220组,不限,不限,0,539,98204,5500,其他,否,gk100 真实
,物理,广东轻工职业技术大学,普通,202,202组,不限,不限,0,539,98226,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,220,220组(地方专项),不限,不限,0,539,98314,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,275,275组(中外合作),不限,不限,0,538,98956,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,221,221组(地方专项）,不限,不限,0,538,99134,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,283,283组(地方专项）,不限,不限,0,538,99249,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,209,209组,不限,不限,0,538,99707,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,252,252组（国际班）,不限,不限,0,537,99957,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,225,225组,不限,不限,0,537,100174,5500,其他,否,gk100 真实
,物理,五邑大学,普通,207,207组,不限,不限,0,537,100217,5500,其他,否,gk100 真实
,物理,广东轻工职业技术大学,普通,203,203组,不限,不限,0,537,100700,5500,其他,否,gk100 真实
,物理,广州职业技术大学,普通,203,203组,不限,不限,0,537,101005,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,208,208组,不限,不限,0,537,101254,5500,其他,否,gk100 真实
,物理,东莞理工学院,普通,219,219组(中外合作),不限,不限,0,536,101745,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,207,207组,不限,不限,0,536,101899,5500,其他,否,gk100 真实
,物理,广东外语外贸大学,普通,218,218组(地方专项),不限,不限,0,536,102868,5500,其他,否,gk100 真实
,物理,东莞理工学院,普通,203,203组,不限,不限,0,536,102979,5500,其他,否,gk100 真实
,物理,韶关学院,普通,226,226组,不限,不限,0,535,103733,5500,其他,否,gk100 真实
,物理,惠州学院,普通,227,227组,不限,不限,0,535,103878,5500,其他,否,gk100 真实
,物理,广州大学,普通,232,232组（国际班）,不限,不限,0,535,103951,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,221,221组,不限,不限,0,534,104829,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,206,206组,不限,不限,0,534,104847,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,271,271组(地方专项),不限,不限,0,534,105326,5500,其他,否,gk100 真实
,物理,惠州学院,普通,225,225组,不限,不限,0,534,105551,5500,其他,否,gk100 真实
,物理,广东财经大学,普通,216,216组(联合培养),不限,不限,0,534,105686,5500,其他,否,gk100 真实
,物理,广东金融学院,普通,233,233组(地方专项),不限,不限,0,534,105785,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,202,202组,不限,不限,0,534,105965,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,226,226组,不限,不限,0,534,106191,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,216,216组,不限,不限,0,533,106455,5500,其他,否,gk100 真实
,物理,广东金融学院,普通,232,232组(地方专项）,不限,不限,0,533,106485,5500,其他,否,gk100 真实
,物理,广州大学,普通,245,245组(地方专项）,不限,不限,0,533,106700,5500,其他,否,gk100 真实
,物理,广东财经大学,普通,215,215组(联合培养),不限,不限,0,533,106702,5500,其他,否,gk100 真实
,物理,顺德职业技术大学,普通,203,203组,不限,不限,0,533,106831,5500,其他,否,gk100 真实
,物理,广东药科大学,普通,215,215组,不限,不限,0,533,107247,5500,其他,否,gk100 真实
,物理,广东技术师范大学(河源校区),普通,201,201组,不限,不限,0,532,108576,5500,其他,否,gk100 真实
,物理,佛山大学,普通,216,216组(联合培养),不限,不限,0,532,108817,5500,其他,否,gk100 真实
,物理,广东财经大学,普通,219,219组(地方专项),不限,不限,0,532,108969,5500,其他,否,gk100 真实
,物理,广州美术学院,普通,214,214组,不限,不限,0,532,109158,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,214,214组,不限,不限,0,532,109444,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,220,220组,不限,不限,0,531,109824,5500,其他,否,gk100 真实
,物理,广州大学,普通,234,234组（国际班）,不限,不限,0,531,109833,5500,其他,否,gk100 真实
,物理,广东技术师范大学(河源校区),普通,202,202组,不限,不限,0,531,110200,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,219,219组,不限,不限,0,531,110307,5500,其他,否,gk100 真实
,物理,五邑大学,普通,209,209组,不限,不限,0,531,111099,5500,其他,否,gk100 真实
,物理,肇庆医学院,普通,201,201组,不限,不限,0,530,111609,5500,其他,否,gk100 真实
,物理,顺德职业技术大学,普通,201,201组,不限,不限,0,530,111625,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,213,213组,不限,不限,0,530,111731,5500,其他,否,gk100 真实
,物理,广东金融学院,普通,221,221组,不限,不限,0,530,112345,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,207,207组,不限,不限,0,530,112655,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,223,223组,不限,不限,0,529,113341,5500,其他,否,gk100 真实
,物理,广东药科大学,普通,202,202组,不限,不限,0,529,113776,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,224,224组,不限,不限,0,529,113935,5500,其他,否,gk100 真实
,物理,广东轻工职业技术大学,普通,201,201组,不限,不限,0,529,114308,5500,其他,否,gk100 真实
,物理,惠州学院,普通,237,237组,不限,不限,0,529,114597,5500,其他,否,gk100 真实
,物理,广东轻工职业技术大学,普通,204,204组,不限,不限,0,528,114684,5500,其他,否,gk100 真实
,物理,广东金融学院,普通,224,224组,不限,不限,0,528,114856,5500,其他,否,gk100 真实
,物理,惠州学院,普通,231,231组,不限,不限,0,528,115856,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,207,207组,不限,不限,0,528,115975,5500,其他,否,gk100 真实
,物理,惠州学院,普通,228,228组,不限,不限,0,528,116020,5500,其他,否,gk100 真实
,物理,广东医科大学,普通,204,204组,不限,不限,0,528,116290,5500,其他,否,gk100 真实
,物理,广东医科大学,普通,209,209组(地方专项）,不限,不限,0,527,117080,5500,其他,否,gk100 真实
,物理,佛山大学,普通,210,210组（联合培养）,不限,不限,0,527,117436,5500,其他,否,gk100 真实
,物理,广东金融学院,普通,226,226组,不限,不限,0,527,117585,5500,其他,否,gk100 真实
,物理,佛山大学,普通,218,218组(地方专项),不限,不限,0,527,117707,5500,其他,否,gk100 真实
,物理,惠州学院,普通,229,229组,不限,不限,0,527,117937,5500,其他,否,gk100 真实
,物理,五邑大学,普通,203,203组,不限,不限,0,526,118711,5500,其他,否,gk100 真实
,物理,广州大学,普通,233,233组（国际班）,不限,不限,0,526,118771,5500,其他,否,gk100 真实
,物理,东莞理工学院,普通,205,205组,不限,不限,0,526,119185,5500,其他,否,gk100 真实
,物理,广州职业技术大学,普通,202,202组,不限,不限,0,525,119744,5500,其他,否,gk100 真实
,物理,惠州学院,普通,239,239组,不限,不限,0,525,121063,5500,其他,否,gk100 真实
,物理,广东医科大学,普通,208,208组,不限,不限,0,524,121552,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,218,218组,不限,不限,0,524,122266,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,215,215组,不限,不限,0,524,122395,5500,其他,否,gk100 真实
,物理,惠州学院,普通,235,235组,不限,不限,0,524,122882,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,228,228组,不限,不限,0,524,122894,5500,其他,否,gk100 真实
,物理,惠州学院,普通,232,232组,不限,不限,0,523,123453,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,215,215组,不限,不限,0,523,123581,5500,其他,否,gk100 真实
,物理,仲恺农业工程学院,普通,203,203组,不限,不限,0,523,123659,5500,其他,否,gk100 真实
,物理,广东药科大学,普通,205,205组,不限,不限,0,523,124067,5500,其他,否,gk100 真实
,物理,广州体育学院,普通,203,203组,不限,不限,0,523,124073,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,204,204组,不限,不限,0,523,124513,5500,其他,否,gk100 真实
,物理,广东金融学院,普通,227,227组,不限,不限,0,522,124928,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,211,211组,不限,不限,0,522,124972,5500,其他,否,gk100 真实
,物理,广东药科大学,普通,203,203组,不限,不限,0,522,125418,5500,其他,否,gk100 真实
,物理,广州美术学院,普通,213,213组,不限,不限,0,522,125758,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,203,203组,不限,不限,0,522,125871,5500,其他,否,gk100 真实
,物理,广东医科大学,普通,203,203组,不限,不限,0,521,126986,5500,其他,否,gk100 真实
,物理,惠州学院,普通,221,221组,不限,不限,0,521,126989,5500,其他,否,gk100 真实
,物理,五邑大学,普通,205,205组,不限,不限,0,521,127859,5500,其他,否,gk100 真实
,物理,仲恺农业工程学院,普通,205,205组,不限,不限,0,521,128130,5500,其他,否,gk100 真实
,物理,惠州学院,普通,236,236组,不限,不限,0,520,128604,5500,其他,否,gk100 真实
,物理,广州职业技术大学,普通,204,204组,不限,不限,0,520,128615,5500,其他,否,gk100 真实
,物理,惠州学院,普通,241,241组,不限,不限,0,520,129705,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,218,218组,不限,不限,0,520,129941,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,208,208组,不限,不限,0,519,130274,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,208,208组,不限,不限,0,519,130543,5500,其他,否,gk100 真实
,物理,五邑大学,普通,204,204组,不限,不限,0,519,131453,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,213,213组,不限,不限,0,519,131752,5500,其他,否,gk100 真实
,物理,广东金融学院,普通,222,222组,不限,不限,0,519,131754,5500,其他,否,gk100 真实
,物理,广州航海学院,普通,201,201组,不限,不限,0,518,131794,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,222,222组,不限,不限,0,518,132131,5500,其他,否,gk100 真实
,物理,广东医科大学,普通,205,205组,不限,不限,0,518,132304,5500,其他,否,gk100 真实
,物理,广州体育学院,普通,202,202组,不限,不限,0,518,132399,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,210,210组,不限,不限,0,518,132601,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,201,201组,不限,不限,0,518,132810,5500,其他,否,gk100 真实
,物理,仲恺农业工程学院,普通,202,202组,不限,不限,0,518,132909,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,226,226组(学分互认）,不限,不限,0,518,133226,5500,其他,否,gk100 真实
,物理,惠州学院,普通,233,233组,不限,不限,0,518,133288,5500,其他,否,gk100 真实
,物理,五邑大学,普通,208,208组,不限,不限,0,518,133378,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,210,210组,不限,不限,0,517,133844,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,222,222组,不限,不限,0,517,134918,5500,其他,否,gk100 真实
,物理,韶关学院,普通,236,236组,不限,不限,0,517,134927,5500,其他,否,gk100 真实
,物理,广东医科大学,普通,202,202组,不限,不限,0,516,135309,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,208,208组,不限,不限,0,516,135590,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,223,223组,不限,不限,0,516,135999,5500,其他,否,gk100 真实
,物理,广东金融学院,普通,225,225组,不限,不限,0,516,136349,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,201,201组,不限,不限,0,516,136386,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,219,219组(地方专项),不限,不限,0,516,136488,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,217,217组,不限,不限,0,516,136489,5500,其他,否,gk100 真实
,物理,韶关学院,普通,242,242组,不限,不限,0,516,136630,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,221,221组,不限,不限,0,516,136866,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,215,215组,不限,不限,0,515,137587,5500,其他,否,gk100 真实
,物理,广州航海学院,普通,202,202组,不限,不限,0,515,137672,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,204,204组,不限,不限,0,515,137924,5500,其他,否,gk100 真实
,物理,仲恺农业工程学院,普通,204,204组,不限,不限,0,515,138007,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,215,215组,不限,不限,0,515,138088,5500,其他,否,gk100 真实
,物理,广州航海学院,普通,203,203组,不限,不限,0,515,138349,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,227,227组,不限,不限,0,515,138593,5500,其他,否,gk100 真实
,物理,广东金融学院,普通,229,229组(联合培养),不限,不限,0,514,139021,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,222,222组,不限,不限,0,514,139162,5500,其他,否,gk100 真实
,物理,广州航海学院,普通,208,208组(联合培养),不限,不限,0,514,139344,5500,其他,否,gk100 真实
,物理,韶关学院,普通,235,235组,不限,不限,0,514,139437,5500,其他,否,gk100 真实
,物理,广州航海学院,普通,205,205组(联合培养),不限,不限,0,513,140457,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,203,203组,不限,不限,0,513,140465,5500,其他,否,gk100 真实
,物理,韶关学院,普通,250,250组(校企联合培养),不限,不限,0,513,140709,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,219,219组,不限,不限,0,513,141105,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,213,213组(中外合作),不限,不限,0,513,141283,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,213,213组,不限,不限,0,513,141481,5500,其他,否,gk100 真实
,物理,韶关学院,普通,251,251组,不限,不限,0,513,141878,5500,其他,否,gk100 真实
,物理,广东石油化工学院,普通,206,206组,不限,不限,0,513,142049,5500,其他,否,gk100 真实
,物理,广东医科大学,普通,211,211组(协同培养),不限,不限,0,513,142179,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,225,225组（国际班）,不限,不限,0,512,142350,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,224,224组,不限,不限,0,512,142499,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,206,206组,不限,不限,0,512,142753,5500,其他,否,gk100 真实
,物理,广东石油化工学院,普通,207,207组,不限,不限,0,512,143828,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,214,214组,不限,不限,0,511,144015,5500,其他,否,gk100 真实
,物理,惠州学院,普通,240,240组,不限,不限,0,511,145297,5500,其他,否,gk100 真实
,物理,惠州学院,普通,224,224组,不限,不限,0,510,145802,5500,其他,否,gk100 真实
,物理,广东金融学院,普通,228,228组(联合培养）,不限,不限,0,510,146334,5500,其他,否,gk100 真实
,物理,广东石油化工学院,普通,202,202组,不限,不限,0,510,146711,5500,其他,否,gk100 真实
,物理,韶关学院,普通,245,245组,不限,不限,0,510,146893,5500,其他,否,gk100 真实
,物理,惠州学院,普通,222,222组,不限,不限,0,509,148243,5500,其他,否,gk100 真实
,物理,韶关学院,普通,237,237组,不限,不限,0,509,148712,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,225,225组(协同培养),不限,不限,0,509,148816,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,217,217组,不限,不限,0,509,148910,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,220,220组,不限,不限,0,508,149717,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,212,212组,不限,不限,0,508,150039,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,214,214组,不限,不限,0,508,150521,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,211,211组,不限,不限,0,508,150680,5500,其他,否,gk100 真实
,物理,韶关学院,普通,223,223组,不限,不限,0,508,150748,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,205,205组,不限,不限,0,508,151140,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,202,202组,不限,不限,0,507,151480,5500,其他,否,gk100 真实
,物理,五邑大学,普通,201,201组,不限,不限,0,507,151591,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,212,212组,不限,不限,0,507,151711,5500,其他,否,gk100 真实
,物理,广东药科大学,普通,208,208组,不限,不限,0,507,151774,5500,其他,否,gk100 真实
,物理,韶关学院,普通,247,247组(协同培养),不限,不限,0,507,151873,5500,其他,否,gk100 真实
,物理,广东石油化工学院,普通,201,201组,不限,不限,0,507,152005,5500,其他,否,gk100 真实
,物理,广东医科大学,普通,210,210组(协同培养),不限,不限,0,507,152008,5500,其他,否,gk100 真实
,物理,惠州学院,普通,223,223组,不限,不限,0,507,152168,5500,其他,否,gk100 真实
,物理,广东药科大学,普通,204,204组,不限,不限,0,507,152825,5500,其他,否,gk100 真实
,物理,韶关学院,普通,231,231组,不限,不限,0,506,153104,5500,其他,否,gk100 真实
,物理,广州航海学院,普通,207,207组(联合培养),不限,不限,0,506,153254,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,219,219组,不限,不限,0,506,153442,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,211,211组,不限,不限,0,506,153675,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,221,221组,不限,不限,0,506,153713,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,211,211组,不限,不限,0,506,153716,5500,其他,否,gk100 真实
,物理,五邑大学,普通,206,206组,不限,不限,0,506,153867,5500,其他,否,gk100 真实
,物理,惠州学院,普通,238,238组,不限,不限,0,506,154017,5500,其他,否,gk100 真实
,物理,惠州学院,普通,230,230组,不限,不限,0,506,154631,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,223,223组(协同培养）,不限,不限,0,506,154675,5500,其他,否,gk100 真实
,物理,佛山大学,普通,217,217组（粤澳联合),不限,不限,0,506,154685,5500,其他,否,gk100 真实
,物理,韶关学院,普通,244,244组,不限,不限,0,505,154921,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,227,227组（国际班）,不限,不限,0,505,155034,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,214,214组,不限,不限,0,505,155610,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,223,223组,不限,不限,0,505,155996,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,224,224组(协同培养),不限,不限,0,505,156278,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,228,228组(学分互认）,不限,不限,0,505,156379,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,213,213组,不限,不限,0,504,157041,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,201,201组,不限,不限,0,504,157335,5500,其他,否,gk100 真实
,物理,韶关学院,普通,227,227组,不限,不限,0,504,157479,5500,其他,否,gk100 真实
,物理,韶关学院,普通,243,243组,不限,不限,0,504,157777,5500,其他,否,gk100 真实
,物理,惠州学院,普通,234,234组,不限,不限,0,504,157922,5500,其他,否,gk100 真实
,物理,广东药科大学,普通,206,206组（国际班）,不限,不限,0,504,158200,5500,其他,否,gk100 真实
,物理,广东石油化工学院,普通,203,203组,不限,不限,0,504,158327,5500,其他,否,gk100 真实
,物理,广东石油化工学院,普通,205,205组,不限,不限,0,503,158413,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,227,227组(学分互认）,不限,不限,0,503,158533,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,216,216组,不限,不限,0,500,164270,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,226,226组,不限,不限,0,500,164898,5500,其他,否,gk100 真实
,物理,肇庆医学院,普通,203,203组,不限,不限,0,499,165670,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,222,222组,不限,不限,0,499,165677,5500,其他,否,gk100 真实
,物理,韶关学院,普通,224,224组,不限,不限,0,499,166090,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,204,204组,不限,不限,0,499,166328,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,215,215组,不限,不限,0,499,166526,5500,其他,否,gk100 真实
,物理,韶关学院,普通,239,239组,不限,不限,0,499,166699,5500,其他,否,gk100 真实
,物理,广东石油化工学院,普通,208,208组,不限,不限,0,499,166883,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,218,218组,不限,不限,0,499,167031,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,210,210组,不限,不限,0,499,167048,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,217,217组,不限,不限,0,499,167308,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,209,209组,不限,不限,0,499,167413,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,217,217组,不限,不限,0,498,167654,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,217,217组,不限,不限,0,498,167737,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,213,213组,不限,不限,0,498,167911,5500,其他,否,gk100 真实
,物理,韶关学院,普通,229,229组,不限,不限,0,498,167976,5500,其他,否,gk100 真实
,物理,韶关学院,普通,230,230组,不限,不限,0,498,168314,5500,其他,否,gk100 真实
,物理,韶关学院,普通,252,252组,不限,不限,0,498,168785,5500,其他,否,gk100 真实
,物理,韶关学院,普通,233,233组,不限,不限,0,498,16884,5500,其他,否,gk100 真实
,物理,韶关学院,普通,238,238组,不限,不限,0,498,168920,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,215,215组,不限,不限,0,498,169024,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,205,205组,不限,不限,0,498,169080,5500,其他,否,gk100 真实
,物理,韶关学院,普通,241,241组,不限,不限,0,498,169287,5500,其他,否,gk100 真实
,物理,肇庆医学院,普通,202,202组,不限,不限,0,497,169391,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,219,219组,不限,不限,0,497,170002,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,229,229组(联合培养）,不限,不限,0,497,170121,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,224,224组,不限,不限,0,497,170393,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,218,218组,不限,不限,0,497,170600,5500,其他,否,gk100 真实
,物理,韶关学院,普通,225,225组,不限,不限,0,497,170605,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,215,215组,不限,不限,0,497,171044,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,228,228组（国际班）,不限,不限,0,497,171080,5500,其他,否,gk100 真实
,物理,珠海科技学院,普通,209,209组,不限,不限,0,497,171162,5500,其他,否,gk100 真实
,物理,仲恺农业工程学院,普通,206,206组(国际班）,不限,不限,0,497,171179,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,219,219组,不限,不限,0,496,171559,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,207,207组,不限,不限,0,496,171975,5500,其他,否,gk100 真实
,物理,韶关学院,普通,248,248组(学分互认）,不限,不限,0,496,172082,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,206,206组,不限,不限,0,496,172176,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,218,218组,不限,不限,0,496,172341,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,220,220组,不限,不限,0,496,172838,5500,其他,否,gk100 真实
,物理,肇庆医学院,普通,204,204组,不限,不限,0,496,172953,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,212,212组（联合培养）,不限,不限,0,495,173334,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,209,209组(协同培养）,不限,不限,0,495,173803,5500,其他,否,gk100 真实
,物理,五邑大学,普通,210,210组（联合培养）,不限,不限,0,495,173849,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,227,227组（协同培养）,不限,不限,0,495,174001,5500,其他,否,gk100 真实
,物理,广州航海学院,普通,204,204组(中外合作）,不限,不限,0,495,174104,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,214,214组,不限,不限,0,495,174604,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,216,216组(联合培养）,不限,不限,0,495,174634,5500,其他,否,gk100 真实
,物理,韶关学院,普通,228,228组,不限,不限,0,494,175047,5500,其他,否,gk100 真实
,物理,韶关学院,普通,234,234组(协同培养),不限,不限,0,494,175204,5500,其他,否,gk100 真实
,物理,珠海科技学院,普通,210,210组,不限,不限,0,494,175332,5500,其他,否,gk100 真实
,物理,珠海科技学院,普通,208,208组,不限,不限,0,494,175423,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,216,216组,不限,不限,0,494,175550,5500,其他,否,gk100 真实
,物理,广州城市理工学院,普通,201,201组,不限,不限,0,494,176527,5500,其他,否,gk100 真实
,物理,佛山大学,普通,215,215组(中外合作）,不限,不限,0,492,178895,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,221,221组(联合培养）,不限,不限,0,492,180205,5500,其他,否,gk100 真实
,物理,广州航海学院,普通,206,206组(中外合作）,不限,不限,0,491,180884,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,220,220组（联合培养）,不限,不限,0,491,181086,5500,其他,否,gk100 真实
,物理,韶关学院,普通,249,249组（学分互认）,不限,不限,0,491,181346,5500,其他,否,gk100 真实
,物理,仲恺农业工程学院,普通,207,207组(国际班),不限,不限,0,491,181366,5500,其他,否,gk100 真实
,物理,电子科技大学中山学院,普通,204,204组,不限,不限,0,489,184090,5500,其他,否,gk100 真实
,物理,惠州学院,普通,243,243组(联合培养),不限,不限,0,488,187479,5500,其他,否,gk100 真实
,物理,电子科技大学中山学院,普通,201,201组,不限,不限,0,487,188009,5500,其他,否,gk100 真实
,物理,广州城市理工学院,普通,203,203组,不限,不限,0,487,188081,5500,其他,否,gk100 真实
