year,subject,school_name,school_type,group_id,group_code,xuanke_req,xuanke_subjects,plan_count,min_score,min_rank,tuition_yuan,city,is_special,data_source
,,西南交通大学,211,02,2,思想政治,历史,30,592,7200,5500,其他,否,jseea 官方
,,西南交通大学,211,01,1,不限,历史,30,583,7800,5500,其他,否,jseea 官方
,,四川大学,985,02,2,不限,历史,30,620,600,5500,其他,否,jseea 官方
,,琼台师范学院,普通,02,2,思想政治,历史,30,517,45750,5500,其他,否,jseea 官方
,,琼台师范学院,普通,01,1,不限,历史,30,511,47250,5500,其他,否,jseea 官方
,,西华大学,普通,02,2,思想政治,历史,30,551,21419,5500,其他,否,jseea 官方
,,成都大学,普通,02,2,不限,历史,30,539,27600,5500,其他,否,jseea 官方
,,成都大学,普通,03,3,不限,历史,30,543,22568,5500,其他,否,jseea 官方
,,四川轻化工大学,普通,01,1,不限,历史,30,531,28971,5500,其他,否,jseea 官方
,,西昌学院,普通,01,1,不限,历史,30,506,48500,5500,其他,否,jseea 官方
,,内江师范学院,普通,01,1,不限,历史,30,532,28800,5500,其他,否,jseea 官方
,,内江师范学院,普通,02,2,思想政治,历史,30,526,29828,5500,其他,否,jseea 官方
,,四川警察学院,普通,01,1,不限,历史,30,538,27771,5500,其他,否,jseea 官方
,,成都师范学院,普通,01,1,不限,历史,30,529,29314,5500,其他,否,jseea 官方
,,成都师范学院,普通,02,2,地理,历史|地理,30,535,28286,5500,其他,否,jseea 官方
,,西南科技大学,普通,01,1,不限,历史,30,536,28114,5500,其他,否,jseea 官方
,,四川师范大学,普通,01,1,不限,历史,30,579,12964,5500,其他,否,jseea 官方
,,四川师范大学,普通,02,2,思想政治,历史,30,570,13928,5500,其他,否,jseea 官方
,,四川师范大学,普通,03,3,地理,历史|地理,30,562,14785,5500,其他,否,jseea 官方
,,西南石油大学,普通,01,1,不限,历史,30,554,20987,5500,其他,否,jseea 官方
,,绵阳师范学院,普通,01,1,不限,历史,30,512,47000,5500,其他,否,jseea 官方
,,乐山师范学院,普通,01,1,不限,历史,30,510,47500,5500,其他,否,jseea 官方
,,湖南工业大学,普通,02,2,不限,历史,30,478,97680,5500,其他,否,jseea 官方
,,中南林业科技大学,普通,01,1,不限,历史,30,540,23000,5500,其他,否,jseea 官方
,,云南师范大学,普通,01,1,不限,历史,30,547,21993,5500,其他,否,jseea 官方
,,郑州轻工业大学,普通,01,1,不限,历史,30,536,28114,5500,其他,否,jseea 官方
,,河南财经政法大学,普通,01,1,不限,历史,30,558,20413,5500,其他,否,jseea 官方
,,电子科技大学中山学院,普通,01,1,不限,历史,30,478,97680,5500,其他,否,jseea 官方
,,河南农业大学,普通,01,1,不限,历史,30,537,27943,5500,其他,否,jseea 官方
,,河南中医药大学,普通,02,2,生物,历史|生物,30,551,21419,5500,其他,否,jseea 官方
,,河南中医药大学,普通,01,1,不限,历史,30,529,29314,5500,其他,否,jseea 官方
,,河南科技学院,普通,01,1,不限,历史,30,516,46000,5500,其他,否,jseea 官方
,,郑州航空工业管理学院,普通,01,1,不限,历史,30,523,44250,5500,其他,否,jseea 官方
,,河南工程学院,普通,02,2,思想政治,历史,30,516,46000,5500,其他,否,jseea 官方
,,河南工业大学,普通,01,1,不限,历史,30,545,22281,5500,其他,否,jseea 官方
,,郑州大学,211,01,1,不限,历史,30,587,7533,5500,其他,否,jseea 官方
,,延边大学,211,01,1,不限,历史,30,562,14785,5500,其他,否,jseea 官方
,,齐齐哈尔大学,普通,01,1,不限,历史,30,511,47250,5500,其他,否,jseea 官方
