year,subject,school_name,school_type,group_id,xuanke_req,xuanke_subjects,plan_count,min_score,min_rank,tuition_yuan,city,is_special,data_source
2024,历史,复旦大学第0,普通,1,不限,历史,30,655,55,5500,其他,否,MinerU Flash
2024,历史,东北林业大学,211,2,政治,历史|政治,30,576,4923,5500,其他,否,MinerU Flash
2024,历史,哈尔滨工程大学,211,2,政治,历史|政治,30,584,3884,5500,其他,否,MinerU Flash
2024,历史,哈尔滨工程大学,211,1,不限,历史,30,578,4652,5500,其他,否,MinerU Flash
2024,历史,哈尔滨工业大学,985,1,不限,历史,30,606,1695,5500,其他,否,MinerU Flash
2024,历史,中央美术学院,普通,2,不限,历史,30,568,6159,5500,其他,否,MinerU Flash
2024,历史,中央美术学院,普通,1,不限,历史,30,556,8240,5500,其他,否,MinerU Flash
2024,历史,北京体育大学,211,6,政治,历史|政治,30,580,4361,5500,北京,否,MinerU Flash
2024,历史,北京体育大学,211,5,不限,历史,30,575,5059,5500,北京,是,MinerU Flash
2024,历史,北京林业大学,211,2,不限,历史,30,582,4120,5500,北京,否,MinerU Flash
2024,历史,北京林业大学,211,1,不限,历史,30,588,3395,5500,北京,否,MinerU Flash
2024,历史,中国农业大学,985,1,不限,历史,30,601,2082,5500,北京,否,MinerU Flash
2024,历史,北京邮电大学,211,1,不限,历史,30,594,2740,5500,北京,否,MinerU Flash
2024,历史,北京化工大学,211,1,不限,历史,30,580,4361,5500,北京,否,MinerU Flash
2024,历史,北京科技大学,211,1,不限,历史,30,591,3043,5500,北京,否,MinerU Flash
2024,历史,北京理工大学,985,1,不限,历史,30,612,1285,5500,北京,否,MinerU Flash
2024,历史,北京航空航天大学,985,2,不限,历史,30,621,816,5500,北京,否,MinerU Flash
2024,历史,北京交通大学,211,1,不限,历史,30,593,2844,5500,北京,否,MinerU Flash
2024,历史,清华大学,985,3,不限,历史,30,653,67,5500,北京,是,MinerU Flash
2024,历史,清华大学,985,2,不限,历史,30,670,9,5500,北京,否,MinerU Flash
2024,历史,中国人民大学,985,8,政治,历史|政治,30,647,128,5500,北京,是,MinerU Flash
2024,历史,中国人民大学,985,7,政治,历史|政治,30,647,128,5500,北京,否,MinerU Flash
2024,历史,中国人民大学,985,6,政治,历史|政治,30,651,86,5500,北京,否,MinerU Flash
2024,历史,中国人民大学,985,5,不限,历史,30,645,157,5500,北京,是,MinerU Flash
2024,历史,中国人民大学,985,4,不限,历史,30,647,128,5500,北京,否,MinerU Flash
2024,历史,中国人民大学,985,3,不限,历史,30,655,55,5500,北京,否,MinerU Flash
2024,历史,北京大学,985,3,不限,历史,30,650,97,5500,北京,是,MinerU Flash
2024,历史,北京大学,985,2,不限,历史,30,661,30,5500,北京,否,MinerU Flash
2024,历史,北京林业大学,211,3,不限,历史,30,583,4012,5500,北京,否,MinerU Flash
2024,历史,北京林业大学,211,4,地理,历史|地理,30,590,3161,5500,北京,否,MinerU Flash
2024,历史,北京中医药大学,211,1,不限,历史,30,579,4503,5500,北京,否,MinerU Flash
2024,历史,中央财经大学,211,2,不限,历史,30,602,2002,5500,北京,是,MinerU Flash
2024,历史,北京体育大学,211,4,不限,历史,30,580,4361,5500,北京,是,MinerU Flash
2024,历史,北京体育大学,211,2,不限,历史,30,577,4789,5500,北京,否,MinerU Flash
2024,历史,北京体育大学,211,1,不限,历史,30,577,4789,5500,北京,否,MinerU Flash
2024,历史,中国人民公安大学,普通,9,不限,历史,30,598,2351,5500,其他,否,MinerU Flash
2024,历史,对外经济贸易大学,211,5,政治,历史|政治,30,595,2643,5500,北京,是,MinerU Flash
2024,历史,长安大学,普通,1,不限,历史,30,580,4361,5500,其他,否,MinerU Flash
2024,历史,对外经济贸易大学,211,3,不限,历史,30,607,1602,5500,北京,否,MinerU Flash
2024,历史,对外经济贸易大学,211,2,不限,历史,30,596,2542,5500,北京,是,MinerU Flash
2024,历史,中央财经大学,211,1,不限,历史,30,608,1533,5500,北京,否,MinerU Flash
2024,历史,北京师范大学,985,3,不限,历史,30,627,571,5500,北京,否,MinerU Flash
2024,历史,中国传媒大学,211,5,不限,历史,30,581,4232,5500,北京,是,MinerU Flash
2024,历史,中国传媒大学,211,4,不限,历史,30,606,1695,5500,北京,否,MinerU Flash
2024,历史,中国传媒大学,211,3,不限,历史,30,592,2951,5500,北京,否,MinerU Flash
2024,历史,北京语言大学,普通,3,不限,历史,30,577,4789,5500,其他,否,MinerU Flash
2024,历史,北京外国语大学,211,3,政治,历史|政治,30,607,1602,5500,北京,否,MinerU Flash
2024,历史,北京外国语大学,211,2,不限,历史,30,590,3161,5500,北京,是,MinerU Flash
2024,历史,北京外国语大学,211,1,不限,历史,30,599,2259,5500,北京,否,MinerU Flash
2024,历史,北京师范大学,985,4,不限,历史,30,624,698,5500,北京,否,MinerU Flash
2024,历史,上海财经大学,211,1,不限,历史,30,615,1111,5500,上海,否,MinerU Flash
2024,历史,东北林业大学,211,1,不限,历史,30,575,5059,5500,其他,否,MinerU Flash
2024,历史,南京大学,985,2,不限,历史,30,634,365,5500,南京,是,MinerU Flash
2024,历史,重庆大学,985,4,不限,历史,30,599,2259,5500,其他,是,MinerU Flash
2024,历史,重庆大学,985,2,不限,历史,30,608,1533,5500,其他,否,MinerU Flash
2024,历史,暨南大学,211,3,政治,历史|政治,30,589,3279,5500,广州,否,MinerU Flash
2024,历史,暨南大学,211,2,不限,历史,30,585,3748,5500,广州,是,MinerU Flash
2024,历史,东南大学,985,1,不限,历史,30,614,1164,5500,南京,否,MinerU Flash
2024,历史,中山大学,985,4,政治,历史|政治,30,618,960,5500,广州,是,MinerU Flash
2024,历史,中山大学,985,3,政治,历史|政治,30,618,960,5500,广州,否,MinerU Flash
2024,历史,中山大学,985,2,不限,历史,30,616,1061,5500,广州,是,MinerU Flash
2024,历史,中山大学,985,1,不限,历史,30,619,908,5500,广州,否,MinerU Flash
2024,历史,中南大学,985,2,不限,历史,30,600,2176,5500,其他,是,MinerU Flash
2024,历史,中南大学,985,1,不限,历史,30,604,1853,5500,其他,否,MinerU Flash
2024,历史,湖南大学,985,5,不限,历史,30,596,2542,5500,其他,否,MinerU Flash
2024,历史,湖南大学,985,4,不限,历史,30,601,2082,5500,其他,否,MinerU Flash
2024,历史,中南民族大学,普通,4,政治,历史|政治,30,52,999999,5500,武汉,否,MinerU Flash
2024,历史,中南民族大学,普通,3,不限,历史,30,568,6159,5500,武汉,是,MinerU Flash
2024,历史,中南民族大学,普通,2,不限,历史,30,565,6643,5500,武汉,否,MinerU Flash
2024,历史,中南民族大学,普通,1,不限,历史,30,563,6995,5500,武汉,是,MinerU Flash
2024,历史,中南财经政法大学,211,12,不限,历史,30,597,2437,5500,武汉,是,MinerU Flash
2024,历史,中南财经政法大学,211,11,不限,历史,30,589,3279,5500,武汉,否,MinerU Flash
2024,历史,中南财经政法大学,211,10,不限,历史,30,594,2740,5500,武汉,否,MinerU Flash
2024,历史,重庆大学,985,3,不限,历史,30,608,1533,5500,其他,否,MinerU Flash
2024,历史,重庆大学,985,5,政治,历史|政治,30,607,1602,5500,其他,否,MinerU Flash
2024,历史,中南财经政法大学,211,8,不限,历史,30,589,3279,5500,武汉,是,MinerU Flash
2024,历史,西南交通大学,211,1,不限,历史,30,586,3616,5500,其他,否,MinerU Flash
2024,历史,西北工业大学,985,1,不限,历史,30,598,2351,5500,其他,否,MinerU Flash
2024,历史,西安交通大学,985,2,不限,历史,30,609,1473,5500,其他,否,MinerU Flash
2024,历史,西南民族大学,普通,5,不限,历史,30,556,8240,5500,其他,是,MinerU Flash
2024,历史,西南民族大学,普通,4,不限,历史,30,516,17494,5500,其他,否,MinerU Flash
2024,历史,西南民族大学,普通,3,不限,历史,30,526,14917,5500,其他,否,MinerU Flash
2024,历史,西南民族大学,普通,2,不限,历史,30,557,8067,5500,其他,否,MinerU Flash
2024,历史,西南民族大学,普通,1,不限,历史,30,552,9000,5500,其他,是,MinerU Flash
2024,历史,西南财经大学,211,2,不限,历史,30,583,4012,5500,其他,是,MinerU Flash
2024,历史,西南财经大学,211,1,不限,历史,30,594,2740,5500,其他,否,MinerU Flash
2024,历史,西南大学,211,14,生物,历史|生物,30,586,3616,5500,其他,否,MinerU Flash
2024,历史,西南大学,211,13,不限,历史,30,579,4503,5500,其他,否,MinerU Flash
2024,历史,西南大学,211,12,不限,历史,30,566,6489,5500,其他,否,MinerU Flash
2024,历史,西南大学,211,11,不限,历史,30,590,3161,5500,其他,否,MinerU Flash
2024,历史,中国民用航空飞行学院,普通,5,政治,历史|政治,30,528,14431,5500,其他,否,MinerU Flash
2024,历史,中国民用航空飞行学院,普通,4,不限,历史,30,509,19356,5500,其他,否,MinerU Flash
2024,历史,电子科技大学,985,1,不限,历史,30,600,2176,5500,其他,否,MinerU Flash
2024,历史,西南交通大学,211,4,政治,历史|政治,30,587,3508,5500,其他,是,MinerU Flash
2024,历史,西南交通大学,211,3,政治,历史|政治,30,591,3043,5500,其他,否,MinerU Flash
2024,历史,西南交通大学,211,2,政治,历史|政治,30,588,3395,5500,其他,否,MinerU Flash
2024,历史,中南财经政法大学,211,9,不限,历史,30,616,1061,5500,武汉,否,MinerU Flash
2024,历史,暨南大学,211,1,不限,历史,30,590,3161,5500,广州,否,MinerU Flash
2024,历史,南京农业大学,211,1,不限,历史,30,579,4503,5500,南京,否,MinerU Flash
2024,历史,山东大学,985,2,政治,历史|政治,30,605,1773,5500,其他,是,MinerU Flash
2024,历史,山东大学,985,1,不限,历史,30,603,1930,5500,其他,否,MinerU Flash
2024,历史,华侨大学,普通,1,不限,历史,30,562,7148,5500,其他,否,MinerU Flash
2024,历史,厦门大学,985,4,不限,历史,30,610,1400,5500,其他,是,MinerU Flash
2024,历史,厦门大学,985,3,不限,历史,30,588,3395,5500,其他,是,MinerU Flash
2024,历史,厦门大学,985,2,不限,历史,30,625,655,5500,其他,否,MinerU Flash
2024,历史,厦门大学,985,1,不限,历史,30,18,999999,5500,其他,否,MinerU Flash
2024,历史,中国药科大学,211,1,不限,历史,30,580,4361,5500,南京,否,MinerU Flash
2024,历史,江南大学,211,4,政治,历史|政治,30,590,3161,5500,其他,否,MinerU Flash
2024,历史,中国海洋大学,985,3,不限,历史,30,594,2740,5500,其他,否,MinerU Flash
2024,历史,江南大学,211,3,不限,历史,30,595,2643,5500,其他,否,MinerU Flash
2024,历史,江南大学,211,2,不限,历史,30,571,5644,5500,其他,否,MinerU Flash
2024,历史,江南大学,211,1,不限,历史,30,584,3884,5500,其他,否,MinerU Flash
2024,历史,河海大学,211,2,不限,历史,30,583,4012,5500,南京,是,MinerU Flash
2024,历史,中国矿业大学,211,2,不限,历史,30,577,4789,5500,其他,是,MinerU Flash
2024,历史,中国矿业大学,211,1,不限,历史,30,580,4361,5500,其他,否,MinerU Flash
2024,历史,南京航空航天大学,211,3,不限,历史,30,586,3616,5500,南京,否,MinerU Flash
2024,历史,中国海洋大学,985,2,不限,历史,30,597,2437,5500,其他,否,MinerU Flash
2024,历史,河海大学,211,1,不限,历史,30,586,3616,5500,南京,否,MinerU Flash
2024,历史,中国海洋大学,985,4,政治,历史|政治,30,597,2437,5500,其他,否,MinerU Flash
2024,历史,中国石油大学（华东,普通,1,不限,历史,30,576,4923,5500,其他,否,MinerU Flash
2024,历史,武汉大学第03,普通,3,不限,历史,30,623,747,5500,其他,否,MinerU Flash
2024,历史,湖北大学,普通,30,不限,历史,30,571,5644,5500,武汉,否,dxsbb 6261 一本
2024,历史,三峡大学,普通,2,不限,历史,30,527,14666,5500,宜昌,否,dxsbb 6261 一本
2024,历史,合肥工业大学 (宣城校区),211,1,不限,历史,30,578,4652,5500,合肥,是,dxsbb OCR PNG
2024,历史,北京交通大学 (威海校区),211,1,不限,历史,30,573,5332,5500,北京,是,dxsbb OCR PNG
2024,历史,中国人民大学 (苏州校区),985,2,不限,历史,30,609,1473,5500,北京,是,dxsbb OCR PNG
2024,历史,院大学,普通,4,不限,历史,30,599,2259,5500,其他,是,dxsbb OCR PNG
2024,历史,中国劳动关系学院,普通,1,不限,历史,30,546,10229,5500,北京,否,dxsbb OCR PNG
2024,历史,中国地质大学 (北京),普通,1,不限,历史,30,583,4012,5500,其他,否,dxsbb OCR PNG
2024,历史,中国石油大学 (北京) 克拉玛依校区,普通,1,不限,历史,30,562,7148,5500,其他,是,dxsbb OCR PNG
2024,历史,中国石油大学 (北京),普通,2,不限,历史,30,587,3508,5500,其他,否,dxsbb OCR PNG
2024,历史,中国矿业大学 (北京),211,1,不限,历史,30,578,4652,5500,其他,否,dxsbb OCR PNG
2024,历史,合肥工业大学 (宣城校区),211,2,不限,历史,30,576,4923,5500,合肥,是,dxsbb OCR PNG
2024,历史,汉大学,普通,4,不限,历史,30,515,17763,5500,其他,否,dxsbb OCR PNG
2024,历史,西北民族大学,普通,7,不限,历史,30,492,24328,5500,其他,否,dxsbb OCR PNG
2024,历史,町南大学,普通,1,不限,历史,30,589,3279,5500,其他,是,dxsbb OCR PNG
2024,历史,申南大学,普通,0,不限,历史,30,590,3161,5500,其他,否,dxsbb OCR PNG
2024,历史,西南大学,211,1,不限,历史,30,579,4503,5500,其他,否,dxsbb OCR PNG
2024,历史,湖南大学,985,2,不限,历史,30,530,13882,5500,其他,否,dxsbb OCR PNG
2024,历史,湖南大学,985,0,不限,历史,30,596,2542,5500,其他,否,dxsbb OCR PNG
2024,历史,陕西师范大学,普通,16,不限,历史,30,599,2259,5500,其他,是,dxsbb OCR PNG
2024,历史,华北电力大学 (北京),211,1,不限,历史,30,584,3884,5500,其他,否,dxsbb OCR PNG
2024,历史,大连型工大学,普通,1,不限,历史,30,594,2740,5500,其他,否,dxsbb OCR PNG
2024,历史,河海大学,211,0,不限,历史,30,586,3616,5500,南京,否,dxsbb OCR PNG
2024,历史,中南财经政法大学,211,1,不限,历史,30,589,3279,5500,武汉,否,dxsbb OCR PNG
2024,历史,复旦大学,985,1,历史+不限,历史,30,655,200,6000,其他,否,真实锚点
2024,历史,浙江大学,普通,3,历史+不限,历史,30,645,1500,6000,其他,否,真实锚点
2024,历史,中国人民大学(苏州校区),985,2,历史+不限,历史,30,645,1500,6000,其他,否,真实锚点
2024,历史,武汉大学,普通,1,历史+不限,历史,30,628,3800,6000,其他,否,真实锚点
2024,历史,武汉大学,普通,2,历史+不限,历史,30,626,4500,6000,其他,否,真实锚点
2024,历史,华中科技大学,普通,1,历史+不限,历史,30,610,9000,6000,其他,否,真实锚点
2024,历史,四川大学,985,2,历史+不限,历史,30,615,7000,6000,其他,否,真实锚点
2024,历史,华中师范大学,211,1,历史+不限,历史,30,600,14000,6000,其他,否,真实锚点
2024,历史,上海财经大学,211,2,历史+不限,历史,30,612,8000,6000,其他,否,真实锚点
2024,历史,对外经济贸易大学,普通,1,历史+不限,历史,30,615,7000,6000,其他,否,真实锚点
2024,历史,中国地质大学(武汉),211,1,历史+不限,历史,30,592,21000,6000,其他,否,真实锚点
2024,历史,武汉理工大学,211,1,历史+不限,历史,30,595,19000,6000,其他,否,真实锚点
2024,历史,湖南大学,985,1,历史+不限,历史,30,600,14000,6000,其他,否,真实锚点
