year,subject,school_name,batch,kind,min_score,min_rank,group_id,group_name,xuanke_req
2023,历史,湖北工业大学,本科批,普通类,550,27681,01,,不限
2023,历史,湖北工业大学,本科批,国家专项计划,540,32956,02,,不限
2023,历史,湖北工业大学,本科批,地方专项计划,535,36419,03,,不限
2023,历史,华中农业大学,本科批,普通类,579,12358,01,,不限
2023,历史,湖北中医药大学,本科批,普通类,496,62579,01,,不限
2023,历史,湖北中医药大学,本科批,护理类,480,74919,02,,不限
2023,历史,湖北中医药大学,本科批,普通类,491,66453,03,,化学或生物
2023,历史,湖北中医药大学,本科批,国家专项计划,502,59154,04,,化学或生物
2023,历史,湖北中医药大学,本科批,地方专项计划,514,50334,05,,化学或生物
2023,历史,华中师范大学,本科批,少数民族预科班,591,8483,05,,不限
2023,历史,华中师范大学,本科批,普通类,589,9038,06,,不限
2023,历史,华中师范大学,本科批,普通类,600,6351,07,,不限
2023,历史,华中师范大学,本科批,国家专项计划,601,6121,08,,不限
2023,历史,华中师范大学,本科批,普通类,603,5690,09,,不限
2023,历史,华中师范大学,本科批,普通类,610,4389,10,,不限
2023,历史,华中师范大学,本科批,普通类,599,6442,11,,政治
2023,历史,华中师范大学,本科批,普通类,612,3996,12,,政治
2023,历史,华中师范大学,本科批,普通类,599,6442,13,,地理
2023,历史,华中师范大学,本科批,普通类,608,4744,14,,地理
2023,历史,湖北大学,本科批,普通类,565,18555,01,,不限
2023,历史,湖北大学,本科批,普通类,573,15059,02,,不限
2023,历史,湖北大学,本科批,普通类,567,17989,03,,不限
2023,历史,湖北大学,本科批,普通类,567,17989,04,,化学或地理
2023,历史,湖北大学,本科批,普通类,571,16200,05,,政治
2023,历史,湖北大学,本科批,普通类,536,36286,06,,政治
2023,历史,湖北大学,本科批,国家专项计划,554,25120,07,,不限
2023,历史,湖北大学,本科批,国家专项计划,565,18555,08,,不限
2023,历史,湖北师范大学,本科批,普通类,520,47190,01,,不限
2023,历史,湖北师范大学,本科批,地方专项计划,502,59154,02,,不限
2023,历史,湖北师范大学,本科批,普通类,526,42621,03,,化学或地理
2023,历史,湖北师范大学,本科批,普通类,531,38583,04,,政治
2023,历史,黄冈师范学院,本科批,普通类,504,57575,01,,不限
2023,历史,黄冈师范学院,本科批,地方专项计划,499,61875,02,,不限
2023,历史,黄冈师范学院,本科批,普通类,509,54021,03,,化学或地理
2023,历史,黄冈师范学院,本科批,普通类,510,54020,04,,政治
2023,历史,湖北民族大学,本科批,普通类,496,62579,01,,不限
2023,历史,湖北民族大学,本科批,少数民族预科班,483,73412,02,,不限
2023,历史,湖北民族大学,本科批,地方专项计划,499,61875,03,,政治
2023,历史,湖北民族大学,本科批,地方专项计划,490,67694,08,,化学或地理
2023,历史,湖北文理学院,本科批,普通类,500,20845,01,,首选历史，再选不限
2023,历史,湖北文理学院,本科批,普通类,498,21434,02,,首选历史，再选不限
2023,历史,湖北文理学院,本科批,普通类,497,21729,06,,首选历史，再选化学/地理(2选1)
2023,历史,湖北文理学院,本科批,普通类,489,24296,05,,首选历史，再选化学/生物(2选1)
2023,历史,湖北文理学院,本科批,普通类,472,29990,04,,首选历史，再选化学
2023,历史,湖北文理学院,本科批,地方专项计划,502,20284,03,,首选历史，再选不限
2023,历史,中南财经政法大学,本科批,普通类,614,1147,426,,（06）
2023,历史,武汉体育学院,本科批,普通类,498,21434,426,,（01）
2023,历史,湖北美术学院,本科批,普通类,485,25545,426,,（01）
2023,历史,中南民族大学,本科批,普通类,565,6258,426,,（05）
2023,历史,湖北汽车工业学院,本科批,普通类,480,27223,426,,（01）
2023,历史,湖北工程学院,本科批,普通类,492,23281,426,,（03）
2023,历史,湖北理工学院,本科批,普通类,483,26192,426,,（02）
2023,历史,湖北科技学院,本科批,普通类,488,24584,426,,(04)
2023,历史,湖北医药学院,本科批,普通类,475,28959,426,,（01）
2023,历史,武昌工学院,本科批,普通类,431,46329,426,,（01）
2023,历史,江汉大学,本科批,普通类,545,9811,426,,（02）
2023,历史,三峡大学,本科批,普通类,528,13516,426,,（01）
2023,历史,湖北警官学院,本科批,普通类,515,16730,426,,（07）
2023,历史,荆楚理工学院,本科批,普通类,482,26522,426,,（02）
2023,历史,武汉传媒学院,本科批,普通类,439,42940,426,,（01）
2023,历史,湖北经济学院,本科批,普通类,530,13024,426,,（02）
2023,历史,武汉商学院,本科批,普通类,489,24296,426,,（01）
2023,历史,湖北师范大学文理学院,本科批,普通类,463,33241,426,,（01）
2023,历史,湖北第二师范学院,本科批,普通类,522,14972,426,,（06）
2023,历史,武汉工商学院,本科批,普通类,450,38300,426,,（01）
2023,历史,汉口学院,本科批,普通类,448,39126,426,,（01）
2023,历史,湖北经济学院法商学院,本科批,普通类,452,37531,426,,（01）
2023,历史,湖北工业大学工程技术学院,本科批,普通类,445,40392,426,,（01）
2023,历史,湖北恩施学院,本科批,普通类,444,40822,426,,（01）
2023,历史,湖北大学知行学院,本科批,普通类,464,32881,426,,（01）
