school_code,school_name,group_code,group_id,xuanke_req,plan_count,admitted,min_score,min_rank,year,subject,is_special
7103,陕西师范大学,01,01,不限,30,0,591,7267,2024,历史,否
7103,陕西师范大学,02,02,思想政治,30,0,596,6934,2024,历史,否
7104,西安交通大学,01,01,不限,30,0,626,555,2024,历史,否
7107,长安大学,01,01,不限,30,0,585,7666,2024,历史,否
7109,西北政法大学,01,01,不限,30,0,601,2475,2024,历史,否
7110,西安工程大学,01,01,不限,30,0,542,22712,2024,历史,否
7110,西安工程大学,02,02,不限,30,0,509,47750,2024,历史,否
7111,西安财经大学,01,01,不限,30,0,546,22137,2024,历史,否
7113,西安石油大学,01,01,不限,30,0,536,28114,2024,历史,否
7114,西安医学院,01,01,不限,30,0,526,29828,2024,历史,否
7114,西安医学院,02,02,生物,30,0,528,29485,2024,历史,否
7115,西安工业大学,01,01,不限,30,0,548,21850,2024,历史,否
7117,西安外国语大学,02,02,不限,30,0,551,21419,2024,历史,否
7120,西安音乐学院,01,01,不限,30,0,499,73091,2024,历史,否
7122,西安文理学院,01,01,不限,30,0,515,46250,2024,历史,否
7122,西安文理学院,02,02,不限,30,0,515,46250,2024,历史,否
7140,渭南师范学院,01,01,不限,30,0,518,45500,2024,历史,否
7141,西北农林科技大学,01,01,不限,30,0,599,6734,2024,历史,否
7142,延安大学,01,01,不限,30,0,535,28286,2024,历史,否
7142,延安大学,02,02,思想政治,30,0,542,22712,2024,历史,否
7150,陕西学前师范学院,01,01,不限,30,0,510,47500,2024,历史,否
7151,陕西科技大学,01,01,不限,30,0,542,22712,2024,历史,否
7162,宝鸡文理学院,01,01,不限,30,0,506,48500,2024,历史,否
7166,商洛学院,01,01,思想政治,30,0,516,46000,2024,历史,否
7167,陕西理工大学,01,01,不限,30,0,530,29143,2024,历史,否
7167,陕西理工大学,02,02,思想政治,30,0,538,27771,2024,历史,否
7167,陕西理工大学,03,03,地理,30,0,538,27771,2024,历史,否
7201,兰州大学,01,01,不限,30,0,606,2350,2024,历史,否
7201,兰州大学,02,02,思想政治,30,0,605,2375,2024,历史,否
7202,兰州理工大学,01,01,不限,30,0,531,28971,2024,历史,否
7203,兰州财经大学,01,01,不限,30,0,525,30000,2024,历史,否
7204,兰州交通大学,01,01,不限,30,0,537,27943,2024,历史,否
7205,西北民族大学,01,01,不限,30,0,518,45500,2024,历史,否
7205,西北民族大学,02,02,不限,30,0,520,45000,2024,历史,否
7205,西北民族大学,03,03,不限,30,0,511,47250,2024,历史,否
7205,西北民族大学,04,04,不限,30,0,507,48250,2024,历史,否
7205,西北民族大学,05,05,思想政治,30,0,538,27771,2024,历史,否
7206,甘肃农业大学,01,01,不限,30,0,522,44500,2024,历史,否
7207,甘肃政法大学,01,01,不限,30,0,550,21562,2024,历史,否
7207,甘肃政法大学,02,02,思想政治,30,0,551,21419,2024,历史,否
7211,陇东学院,01,01,不限,30,0,509,47750,2024,历史,否
7214,西北师范大学,01,01,不限,30,0,542,22712,2024,历史,否
7214,西北师范大学,02,02,思想政治,30,0,556,20700,2024,历史,否
7216,天水师范学院,01,01,不限,30,0,504,49000,2024,历史,否
7216,天水师范学院,02,02,思想政治,30,0,511,47250,2024,历史,否
7218,兰州城市学院,01,01,不限,30,0,510,47500,2024,历史,否
7218,兰州城市学院,02,02,思想政治,30,0,512,47000,2024,历史,否
7218,兰州城市学院,03,03,地理,30,0,511,47250,2024,历史,否
7219,兰州文理学院,01,01,不限,30,0,514,46500,2024,历史,否
7222,兰州石化职业技术大学,01,01,不限,30,0,504,49000,2024,历史,否
7302,青海民族大学,01,01,不限,30,0,512,47000,2024,历史,否
7302,青海民族大学,02,02,思想政治,30,0,524,44000,2024,历史,否
7303,青海师范大学,01,01,不限,30,0,515,46250,2024,历史,否
7304,青海职业技术大学,01,01,不限,30,0,495,74545,2024,历史,否
7401,北方民族大学,01,01,不限,30,0,525,30000,2024,历史,否
7402,宁夏大学,01,01,不限,30,0,576,13286,2024,历史,否
7402,宁夏大学,02,02,不限,30,0,559,20269,2024,历史,否
7402,宁夏大学,03,03,不限,30,0,561,14892,2024,历史,否
7501,新疆大学,01,01,不限,30,0,580,8000,2024,历史,否
7501,新疆大学,02,02,思想政治,30,0,580,8000,2024,历史,否
7502,新疆师范大学,01,01,不限,30,0,520,45000,2024,历史,否
7503,新疆农业大学,01,01,不限,30,0,495,74545,2024,历史,否
7503,新疆农业大学,02,02,不限,30,0,509,47750,2024,历史,否
7505,新疆财经大学,01,01,不限,30,0,510,47500,2024,历史,否
7505,新疆财经大学,02,02,思想政治,30,0,509,47750,2024,历史,否
7507,昌吉学院,01,01,不限,30,0,500,50000,2024,历史,否
7508,新疆艺术学院,01,01,不限,30,0,492,75636,2024,历史,否
7511,石河子大学,01,01,不限,30,0,560,15000,2024,历史,否
7512,新疆科技学院,01,01,思想政治,30,0,503,49250,2024,历史,否
7513,新疆理工学院,01,01,不限,30,0,502,49500,2024,历史,否
7521,伊犁师范大学,01,01,不限,30,0,505,48750,2024,历史,否
7521,伊犁师范大学,02,02,思想政治,30,0,512,47000,2024,历史,否
7521,伊犁师范大学,03,03,地理,30,0,500,50000,2024,历史,否
7523,新疆和田学院,01,01,不限,30,0,502,49500,2024,历史,否
7523,新疆和田学院,02,02,思想政治,30,0,502,49500,2024,历史,否
7526,塔里木大学,01,01,不限,30,0,503,49250,2024,历史,否
7529,喀什大学,01,01,不限,30,0,513,46750,2024,历史,否
7529,喀什大学,02,02,思想政治,30,0,515,46250,2024,历史,否
7531,新疆政法学院,01,01,不限,30,0,506,48500,2024,历史,否
7531,新疆政法学院,02,02,思想政治,30,0,504,49000,2024,历史,否
8001,上海杉达学院,01,01,不限,30,0,487,77454,2024,历史,否
8002,上海建桥学院,01,01,不限,30,0,480,80000,2024,历史,否
8003,上海兴伟学院,01,01,不限,30,0,478,97680,2024,历史,否
8004,上海视觉艺术学院,01,01,不限,30,0,495,74545,2024,历史,否
8005,上海外国语大学贤达经济人文学院,01,01,不限,30,0,478,97680,2024,历史,否
8006,上海师范大学天华学院,01,01,不限,30,0,478,97680,2024,历史,否
8023,上海立达学院,01,01,不限,30,0,478,97680,2024,历史,否
8029,上海中侨职业技术大学,01,01,不限,30,0,478,97680,2024,历史,否
8030,浙江万里学院,01,01,不限,30,0,497,73818,2024,历史,否
8031,浙江树人学院,01,01,不限,30,0,483,78909,2024,历史,否
8032,浙江越秀外国语学院,01,01,不限,30,0,478,97680,2024,历史,否
8033,宁波财经学院,01,01,不限,30,0,482,79272,2024,历史,否
8036,浙江工业大学之江学院,01,01,不限,30,0,489,76727,2024,历史,否
8037,浙江师范大学行知学院,01,01,不限,30,0,485,78181,2024,历史,否
8038,宁波大学科学技术学院,01,01,不限,30,0,486,77818,2024,历史,否
8042,浙江农林大学暨阳学院,01,01,不限,30,0,492,75636,2024,历史,否
8046,绍兴文理学院元培学院,01,01,不限,30,0,488,77091,2024,历史,否
8048,浙江工商大学杭州商学院,01,01,不限,30,0,488,77091,2024,历史,否
8051,浙江财经大学东方学院,01,01,不限,30,0,485,78181,2024,历史,否
8052,温州商学院,01,01,不限,30,0,482,79272,2024,历史,否
8054,上海财经大学浙江学院,01,01,不限,30,0,491,76000,2024,历史,否
8077,浙江广厦建设职业技术大学,01,01,不限,30,0,478,97680,2024,历史,否
8080,安徽三联学院,01,01,不限,30,0,482,79272,2024,历史,否
8081,安徽新华学院,01,01,不限,30,0,482,79272,2024,历史,否
8082,安徽文达信息工程学院,01,01,不限,30,0,482,79272,2024,历史,否
8083,安徽外国语学院,01,01,不限,30,0,478,97680,2024,历史,否
8084,蚌埠工商学院,01,01,不限,30,0,488,77091,2024,历史,否
8087,马鞍山学院,01,01,不限,30,0,490,76363,2024,历史,否
8088,合肥城市学院,01,01,不限,30,0,483,78909,2024,历史,否
8090,芜湖学院,01,01,不限,30,0,507,48250,2024,历史,否
8094,皖江工学院,01,01,不限,30,0,483,78909,2024,历史,否
8121,闽南理工学院,01,01,不限,30,0,482,79272,2024,历史,否
8124,厦门工学院,01,01,不限,30,0,478,97680,2024,历史,否
8125,阳光学院,01,01,不限,30,0,478,97680,2024,历史,否
8126,厦门大学嘉庚学院,01,01,不限,30,0,495,74545,2024,历史,否
8127,福州大学至诚学院,01,01,不限,30,0,483,78909,2024,历史,否
8128,集美大学诚毅学院,01,01,不限,30,0,491,76000,2024,历史,否
8130,福州外语外贸学院,01,01,不限,30,0,484,78545,2024,历史,否
8132,仰恩大学,01,01,不限,30,0,487,77454,2024,历史,否
8170,江西科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8171,江西工程学院,01,01,不限,30,0,479,97240,2024,历史,否
8172,南昌理工学院,01,01,不限,30,0,482,79272,2024,历史,否
8173,江西应用科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8174,江西服装学院,01,01,不限,30,0,478,97680,2024,历史,否
8175,南昌工学院,01,01,不限,30,0,483,78909,2024,历史,否
8175,南昌工学院,02,02,不限,30,0,478,97680,2024,历史,否
8176,南昌大学科学技术学院,01,01,不限,30,0,498,73454,2024,历史,否
8177,南昌大学共青学院,01,01,不限,30,0,487,77454,2024,历史,否
8178,南昌交通学院,01,01,不限,30,0,478,97680,2024,历史,否
8180,南昌航空大学科技学院,01,01,不限,30,0,485,78181,2024,历史,否
8183,江西农业大学南昌商学院,01,01,不限,30,0,482,79272,2024,历史,否
8183,江西农业大学南昌商学院,02,02,生物,30,0,478,97680,2024,历史,否
8185,江西师范大学科学技术学院,01,01,不限,30,0,486,77818,2024,历史,否
8186,景德镇艺术职业大学,01,01,不限,30,0,478,97680,2024,历史,否
8187,南昌应用技术师范学院,01,01,不限,30,0,483,78909,2024,历史,否
8188,江西财经大学现代经济管理学院,01,01,不限,30,0,481,79636,2024,历史,否
8188,江西财经大学现代经济管理学院,02,02,不限,30,0,485,78181,2024,历史,否
8210,齐鲁医药学院,01,01,不限,30,0,483,78909,2024,历史,否
8211,青岛滨海学院,01,01,不限,30,0,478,97680,2024,历史,否
8212,烟台南山学院,01,01,不限,30,0,480,80000,2024,历史,否
8213,潍坊科技学院,01,01,不限,30,0,486,77818,2024,历史,否
8214,山东英才学院,01,01,不限,30,0,478,97680,2024,历史,否
8215,青岛恒星科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8216,青岛黄海学院,01,01,不限,30,0,487,77454,2024,历史,否
8217,山东现代学院,01,01,不限,30,0,479,97240,2024,历史,否
8218,山东协和学院,01,01,不限,30,0,483,78909,2024,历史,否
8219,烟台理工学院,01,01,不限,30,0,483,78909,2024,历史,否
8220,青岛城市学院,01,01,不限,30,0,483,78909,2024,历史,否
8220,青岛城市学院,02,02,不限,30,0,479,97240,2024,历史,否
8220,青岛城市学院,03,03,不限,30,0,481,79636,2024,历史,否
8223,泰山科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8225,青岛工学院,01,01,不限,30,0,483,78909,2024,历史,否
8226,青岛农业大学海都学院,01,01,不限,30,0,483,78909,2024,历史,否
8227,齐鲁理工学院,01,01,不限,30,0,481,79636,2024,历史,否
8228,山东财经大学东方学院,01,01,不限,30,0,486,77818,2024,历史,否
8230,烟台科技学院,01,01,不限,30,0,481,79636,2024,历史,否
8231,青岛电影学院,01,01,不限,30,0,478,97680,2024,历史,否
8260,北京城市学院,01,01,不限,30,0,483,78909,2024,历史,否
8262,首都师范大学科德学院,01,01,不限,30,0,478,97680,2024,历史,否
8263,北京金融科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8264,北京邮电大学世纪学院,01,01,不限,30,0,478,97680,2024,历史,否
8265,北京工业大学耿丹学院,01,01,不限,30,0,478,97680,2024,历史,否
8266,北京第二外国语学院中瑞酒店管理学院,01,01,不限,30,0,478,97680,2024,历史,否
8290,天津天狮学院,01,01,不限,30,0,478,97680,2024,历史,否
8291,天津外国语大学滨海外事学院,01,01,不限,30,0,478,97680,2024,历史,否
8292,天津传媒学院,01,01,不限,30,0,478,97680,2024,历史,否
8293,天津商业大学宝德学院,01,01,不限,30,0,478,97680,2024,历史,否
8293,天津商业大学宝德学院,02,02,不限,30,0,482,79272,2024,历史,否
8294,天津医科大学临床医学院,01,01,不限,30,0,480,80000,2024,历史,否
8297,天津理工大学中环信息学院,01,01,不限,30,0,478,97680,2024,历史,否
8298,北京科技大学天津学院,01,01,不限,30,0,483,78909,2024,历史,否
8299,天津仁爱学院,01,01,不限,30,0,478,97680,2024,历史,否
8301,天津财经大学珠江学院,01,01,不限,30,0,482,79272,2024,历史,否
8310,河北传媒学院,01,01,不限,30,0,478,97680,2024,历史,否
8313,河北科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8314,河北外国语学院,01,01,不限,30,0,478,97680,2024,历史,否
8314,河北外国语学院,02,02,不限,30,0,478,97680,2024,历史,否
8316,华北理工大学轻工学院,01,01,不限,30,0,478,97680,2024,历史,否
8318,河北经贸大学经济管理学院,01,01,不限,30,0,481,79636,2024,历史,否
8323,石家庄铁道大学四方学院,01,01,不限,30,0,504,49000,2024,历史,否
8324,河北地质大学华信学院,01,01,不限,30,0,478,97680,2024,历史,否
8326,保定理工学院,01,01,不限,30,0,478,97680,2024,历史,否
8327,燕京理工学院,01,01,不限,30,0,478,97680,2024,历史,否
8328,北京中医药大学东方学院,01,01,不限,30,0,478,97680,2024,历史,否
8329,沧州交通学院,01,01,不限,30,0,478,97680,2024,历史,否
8330,河北东方学院,01,01,不限,30,0,500,50000,2024,历史,否
8360,山西应用科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8363,晋中信息学院,01,01,不限,30,0,480,80000,2024,历史,否
8363,晋中信息学院,02,02,生物,30,0,478,97680,2024,历史,否
8364,山西晋中理工学院,01,01,不限,30,0,478,97680,2024,历史,否
8366,山西工商学院,01,01,不限,30,0,484,78545,2024,历史,否
8379,运城职业技术大学,01,01,不限,30,0,478,97680,2024,历史,否
8401,辽宁对外经贸学院,01,01,不限,30,0,478,97680,2024,历史,否
8402,大连理工大学城市学院,01,01,不限,30,0,478,97680,2024,历史,否
8406,大连科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8407,沈阳城市建设学院,01,01,不限,30,0,478,97680,2024,历史,否
8408,大连医科大学中山学院,01,01,不限,30,0,478,97680,2024,历史,否
8411,大连财经学院,01,01,不限,30,0,479,97240,2024,历史,否
8412,沈阳城市学院,01,01,不限,30,0,478,97680,2024,历史,否
8417,辽宁师范大学海华学院,01,01,不限,30,0,482,79272,2024,历史,否
8440,吉林外国语大学,02,02,不限,30,0,478,97680,2024,历史,否
8441,长春光华学院,01,01,不限,30,0,478,97680,2024,历史,否
8441,长春光华学院,02,02,不限,30,0,478,97680,2024,历史,否
8442,长春工业大学人文信息学院,01,01,不限,30,0,478,97680,2024,历史,否
8443,长春电子科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8444,长春财经学院,01,01,不限,30,0,478,97680,2024,历史,否
8445,吉林建筑科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8447,长春科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8449,吉林师范大学博达学院,01,01,不限,30,0,478,97680,2024,历史,否
8449,吉林师范大学博达学院,02,02,不限,30,0,478,97680,2024,历史,否
8450,长春大学旅游学院,01,01,不限,30,0,478,97680,2024,历史,否
8451,长春人文学院,01,01,不限,30,0,478,97680,2024,历史,否
8451,长春人文学院,02,02,不限,30,0,478,97680,2024,历史,否
8470,黑龙江东方学院,01,01,不限,30,0,478,97680,2024,历史,否
8472,黑龙江财经学院,01,01,不限,30,0,478,97680,2024,历史,否
8473,哈尔滨石油学院,01,01,不限,30,0,478,97680,2024,历史,否
8474,哈尔滨广厦学院,01,01,不限,30,0,478,97680,2024,历史,否
8475,哈尔滨华德学院,01,01,不限,30,0,478,97680,2024,历史,否
8501,黄河科技学院,01,01,不限,30,0,482,79272,2024,历史,否
8502,郑州科技学院,01,01,不限,30,0,484,78545,2024,历史,否
8504,郑州财经学院,01,01,不限,30,0,503,49250,2024,历史,否
8508,郑州工商学院,01,01,不限,30,0,484,78545,2024,历史,否
8509,郑州经贸学院,01,01,不限,30,0,480,80000,2024,历史,否
8510,郑州商学院,01,01,不限,30,0,488,77091,2024,历史,否
8550,武汉东湖学院,01,01,不限,30,0,479,97240,2024,历史,否
8551,汉口学院,01,01,不限,30,0,478,97680,2024,历史,否
8552,武昌首义学院,01,01,不限,30,0,481,79636,2024,历史,否
8553,武昌理工学院,01,01,不限,30,0,482,79272,2024,历史,否
8554,武汉生物工程学院,01,01,不限,30,0,482,79272,2024,历史,否
8555,武汉晴川学院,01,01,不限,30,0,478,97680,2024,历史,否
8556,湖北大学知行学院,01,01,不限,30,0,488,77091,2024,历史,否
8556,湖北大学知行学院,02,02,不限,30,0,478,97680,2024,历史,否
8557,武汉城市学院,01,01,不限,30,0,479,97240,2024,历史,否
8558,三峡大学科技学院,01,01,不限,30,0,484,78545,2024,历史,否
8559,湖北工业大学工程技术学院,01,01,不限,30,0,478,97680,2024,历史,否
8560,武汉工程大学邮电与信息工程学院,01,01,不限,30,0,478,97680,2024,历史,否
8561,武汉纺织大学外经贸学院,01,01,不限,30,0,478,97680,2024,历史,否
8562,武昌工学院,01,01,不限,30,0,478,97680,2024,历史,否
8563,武汉工商学院,01,01,不限,30,0,479,97240,2024,历史,否
8565,长江大学文理学院,01,01,不限,30,0,490,76363,2024,历史,否
8570,湖北经济学院法商学院,01,01,不限,30,0,480,80000,2024,历史,否
8571,武汉体育学院体育科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8572,湖北文理学院理工学院,01,01,不限,30,0,478,97680,2024,历史,否
8573,文华学院,01,01,不限,30,0,478,97680,2024,历史,否
8574,武汉工程科技学院,01,01,不限,30,0,479,97240,2024,历史,否
8575,武汉华夏理工学院,01,01,不限,30,0,478,97680,2024,历史,否
8576,武汉传媒学院,01,01,不限,30,0,482,79272,2024,历史,否
8577,武汉设计工程学院,01,01,不限,30,0,478,97680,2024,历史,否
8601,长沙医学院,01,01,不限,30,0,478,97680,2024,历史,否
8602,湖南涉外经济学院,01,01,不限,30,0,478,97680,2024,历史,否
8604,湖南工业大学科技学院,01,01,不限,30,0,483,78909,2024,历史,否
8605,湖南科技大学潇湘学院,01,01,不限,30,0,494,74909,2024,历史,否
8606,南华大学船山学院,01,01,不限,30,0,480,80000,2024,历史,否
8607,湘潭理工学院,01,01,不限,30,0,478,97680,2024,历史,否
8609,湖南文理学院芙蓉学院,01,01,不限,30,0,494,74909,2024,历史,否
8610,湖南理工学院南湖学院,01,01,不限,30,0,482,79272,2024,历史,否
8613,张家界学院,01,01,不限,30,0,478,97680,2024,历史,否
8614,长沙理工大学城南学院,01,01,不限,30,0,491,76000,2024,历史,否
8620,中南林业科技大学涉外学院,01,01,不限,30,0,485,78181,2024,历史,否
8640,广东白云学院,01,01,不限,30,0,478,97680,2024,历史,否
8641,电子科技大学中山学院,01,01,不限,30,0,478,97680,2024,历史,否
8643,广州城市理工学院,01,01,不限,30,0,478,97680,2024,历史,否
8645,广州南方学院,01,01,不限,30,0,478,97680,2024,历史,否
8646,广东外语外贸大学南国商学院,01,01,不限,30,0,478,97680,2024,历史,否
8650,珠海科技学院,01,01,不限,30,0,490,76363,2024,历史,否
8651,广州工商学院,01,01,不限,30,0,478,97680,2024,历史,否
8652,东莞城市学院,01,01,不限,30,0,478,97680,2024,历史,否
8659,华南农业大学珠江学院,01,01,不限,30,0,478,97680,2024,历史,否
8661,广州华立学院,01,01,不限,30,0,478,97680,2024,历史,否
8665,广州新华学院,01,01,不限,30,0,478,97680,2024,历史,否
8668,广东理工学院,01,01,不限,30,0,478,97680,2024,历史,否
8710,南宁学院,01,01,不限,30,0,478,97680,2024,历史,否
8714,桂林学院,01,01,不限,30,0,478,97680,2024,历史,否
8716,桂林信息科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8718,广西外国语学院,01,01,不限,30,0,478,97680,2024,历史,否
8740,海口经济学院,01,01,不限,30,0,478,97680,2024,历史,否
8741,三亚学院,02,02,不限,30,0,478,97680,2024,历史,否
8757,海南科技职业大学,01,01,不限,30,0,478,97680,2024,历史,否
8760,成都东软学院,01,01,不限,30,0,479,97240,2024,历史,否
8761,电子科技大学成都学院,01,01,不限,30,0,483,78909,2024,历史,否
8762,成都理工大学工程技术学院,01,01,不限,30,0,481,79636,2024,历史,否
8763,四川传媒学院,01,01,不限,30,0,478,97680,2024,历史,否
8764,成都银杏酒店管理学院,01,01,不限,30,0,478,97680,2024,历史,否
8765,成都文理学院,01,01,不限,30,0,482,79272,2024,历史,否
8766,四川工商学院,01,01,不限,30,0,478,97680,2024,历史,否
8767,成都外国语学院,01,01,不限,30,0,478,97680,2024,历史,否
8769,成都锦城学院,01,01,不限,30,0,495,74545,2024,历史,否
8770,西南财经大学天府学院,01,01,不限,30,0,484,78545,2024,历史,否
8770,西南财经大学天府学院,02,02,不限,30,0,488,77091,2024,历史,否
8771,四川大学锦江学院,01,01,不限,30,0,490,76363,2024,历史,否
8772,四川文化艺术学院,01,01,不限,30,0,478,97680,2024,历史,否
8774,西南交通大学希望学院,01,01,不限,30,0,483,78909,2024,历史,否
8775,四川电影电视学院,01,01,不限,30,0,478,97680,2024,历史,否
8781,吉利学院,01,01,不限,30,0,478,97680,2024,历史,否
8801,重庆城市科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8801,重庆城市科技学院,02,02,思想政治,30,0,487,77454,2024,历史,否
8802,重庆外语外事学院,01,01,不限,30,0,488,77091,2024,历史,否
8803,重庆对外经贸学院,01,01,不限,30,0,480,80000,2024,历史,否
8804,重庆财经学院,01,01,不限,30,0,490,76363,2024,历史,否
8805,重庆工商大学派斯学院,01,01,不限,30,0,484,78545,2024,历史,否
8806,重庆移通学院,01,01,不限,30,0,480,80000,2024,历史,否
8806,重庆移通学院,02,02,不限,30,0,478,97680,2024,历史,否
8808,重庆人文科技学院,01,01,不限,30,0,479,97240,2024,历史,否
8841,贵阳人文科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8849,贵阳信息科技学院,01,01,不限,30,0,478,97680,2024,历史,否
8870,滇池学院,01,01,不限,30,0,478,97680,2024,历史,否
8871,丽江文化旅游学院,01,01,不限,30,0,478,97680,2024,历史,否
8872,昆明城市学院,01,01,不限,30,0,478,97680,2024,历史,否
8872,昆明城市学院,02,02,思想政治,30,0,478,97680,2024,历史,否
8873,昆明医科大学海源学院,01,01,不限,30,0,478,97680,2024,历史,否
8874,昆明传媒学院,01,01,不限,30,0,478,97680,2024,历史,否
8875,昆明文理学院,01,01,不限,30,0,478,97680,2024,历史,否
8876,昆明理工大学津桥学院,01,01,不限,30,0,478,97680,2024,历史,否
8878,云南经济管理学院,01,01,不限,30,0,478,97680,2024,历史,否
8901,西安培华学院,01,01,不限,30,0,479,97240,2024,历史,否
8901,西安培华学院,02,02,不限,30,0,478,97680,2024,历史,否
8902,西安欧亚学院,01,01,不限,30,0,478,97680,2024,历史,否
8903,西安外事学院,01,01,不限,30,0,478,97680,2024,历史,否
8904,西安翻译学院,01,01,不限,30,0,478,97680,2024,历史,否
8905,西京学院,01,01,不限,30,0,496,74182,2024,历史,否
8906,西安思源学院,01,01,不限,30,0,478,97680,2024,历史,否
8907,陕西国际商贸学院,01,01,不限,30,0,478,97680,2024,历史,否
8910,西安交通大学城市学院,01,01,不限,30,0,482,79272,2024,历史,否
8912,西安建筑科技大学华清学院,01,01,不限,30,0,480,80000,2024,历史,否
8913,西安财经大学行知学院,01,01,不限,30,0,478,97680,2024,历史,否
8914,西安工商学院,01,01,不限,30,0,478,97680,2024,历史,否
8916,西安明德理工学院,01,01,不限,30,0,482,79272,2024,历史,否
8918,西安科技大学高新学院,01,01,不限,30,0,478,97680,2024,历史,否
8940,兰州工商学院,01,01,不限,30,0,478,97680,2024,历史,否
8970,宁夏理工学院,01,01,不限,30,0,478,97680,2024,历史,否
8971,宁夏大学新华学院,01,01,不限,30,0,479,97240,2024,历史,否
8972,银川能源学院,01,01,不限,30,0,478,97680,2024,历史,否
9112,香港珠海学院,01,01,不限,30,0,517,45750,2024,历史,否
