school_code,school_name,group_code,group_id,plan_count,admitted,min_score,min_rank,year,subject,xuanke_req,is_special
10345,浙江师范大学            AX,210,10,6,6,557,61251,2024,物理,不限,否
10345,浙江师范大学               √,211,11,5,5,552,68320,2024,物理,不限,否
10345,浙江师范大学（中外合作办学）,212,12,8,8,556,62545,2024,物理,不限,否
10346,杭州师范大学 ?,202,02,3,3,556,63315,2024,物理,不限,否
10346,杭州师范大学,203,03,4,0,550,70342,2024,物理,不限,否
10346,杭州师范大学,204,04,6,0,540,83497,2024,物理,不限,否
10346,杭州师范大学(中外合作办学),205,05,4,4,540,84264,2024,物理,不限,否
10346,杭州师范大学(中外合作办学),206,06,30,8,533,94229,2024,物理,不限,否
10347,湖州师范学院,202,02,6,6,530,98449,2024,物理,不限,否
10347,湖州师范学院,203,03,2,2,507,134871,2024,物理,不限,否
10351,温州大学,204,04,2,2,541,82615,2024,物理,不限,否
10351,温州大学,205,05,13,13,541,82128,2024,物理,不限,否
10351,温州大学,206,06,2,2,540,83490,2024,物理,不限,否
10351,温州大学（(中外合作办学）,207,07,5,5,536,89043,2024,物理,不限,否
10352,丽水学院,201,01,3,3,505,138978,2024,物理,不限,否
10352,丽水学院,202,02,9,9,507,135192,2024,物理,不限,否
10352,丽水学院,203,03,15,15,496,155688,2024,物理,不限,否
10352,丽水学院,204,04,3,3,521,112823,2024,物理,不限,否
10353,浙江工商大学,203,03,15,15,539,85047,2024,物理,不限,否
10353,浙江工商大学,204,04,4,4,539,85116,2024,物理,不限,否
10353,浙江工商大学,205,05,6,6,539,85173,2024,物理,不限,否
10354,嘉兴大学,201,01,55,55,538,86050,2024,物理,不限,否
10355,中国美术学院,202,02,7,7,588,30762,2024,物理,不限,否
10356,中国计量大学,201,01,7,7,563,54245,2024,物理,不限,否
10356,中国计量大学,202,02,63,63,563,55222,2024,物理,不限,否
10356,中国计量大学,203,03,5,5,553,67069,2024,物理,不限,否
10356,中国计量大学                                A,204,04,2,2,571,45770,2024,物理,不限,否
10357,安徽大学                                  2,203,03,2,2,597,23993,2024,物理,不限,否
10357,安徽大学                                  X,204,04,14,14,580,37622,2024,物理,不限,否
10357,安徽大学                                  人,205,05,46,46,595,25079,2024,物理,不限,否
10357,安徽大学（中外合作办学）,207,07,3,3,586,32067,2024,物理,不限,否
10357,安徽大学（中外合作办学）XY,208,08,1,1,596,24263,2024,物理,不限,否
10358,中国科学技术大学        WA,201,01,90,90,670,652,2024,物理,不限,否
10359,合肥工业大学                N,203,03,16,16,591,28362,2024,物理,不限,否
10359,合肥工业大学(中外合作办学),205,05,8,8,567,50256,2024,物理,不限,否
10359,合肥工业大学,206,06,81,81,605,18816,2024,物理,不限,否
10360,安徽工业大学,202,02,13,13,533,93763,2024,物理,不限,否
10361,安徽理工大学,201,01,14,14,526,104196,2024,物理,不限,否
10361,安徽理工大学,202,02,6,6,529,100662,2024,物理,不限,否
10361,安徽理工大学,203,03,68,68,531,97911,2024,物理,不限,否
10361,安徽理工大学,204,04,18,18,532,96047,2024,物理,不限,否
10361,安徽理工大学,205,05,4,4,529,101024,2024,物理,不限,否
10363,安徽工程大学,201,01,30,5,509,131565,2024,物理,不限,否
10363,安徽工程大学,202,02,5,5,511,128285,2024,物理,不限,否
10363,安徽工程大学(中外合作办学),203,03,2,2,532,95836,2024,物理,不限,否
10364,安徽农业大学,202,02,3,3,532,95946,2024,物理,不限,否
10364,安徽农业大学                                     ?,203,03,32,32,526,104760,2024,物理,不限,否
10364,安徽农业大学,204,04,3,3,535,91339,2024,物理,不限,否
10366,安徽医科大学                                vn,201,01,2,2,530,98343,2024,物理,不限,否
10366,安徽医科大学                         1       T,202,02,11,11,582,35940,2024,物理,不限,否
10369,安徽中医药大学,201,01,1,1,517,118639,2024,物理,不限,否
10369,安徽中医药大学,202,02,1,1,518,117594,2024,物理,不限,否
10369,安徽中医药大学          v            ??,203,03,8,8,527,104124,2024,物理,不限,否
10370,安徽师范大学,202,02,24,24,533,94271,2024,物理,不限,否
10372,安庆师范大学       人      1,202,02,10,10,522,110540,2024,物理,不限,否
10373,淮北师范大学,204,04,4,4,512,127317,2024,物理,不限,否
10373,淮北师范大学 1,205,05,4,4,523,109865,2024,物理,不限,否
10378,安徽财经大学,203,03,16,16,529,100521,2024,物理,不限,否
10378,安徽财经大学,204,04,13,13,536,89265,2024,物理,不限,否
10378,安徽财经大学（中外合作办学）,205,05,2,2,531,96669,2024,物理,不限,否
10383,铜陵学院,202,02,4,4,509,132390,2024,物理,不限,否
10383,铜陵学院,203,03,5,0,491,164470,2024,物理,不限,否
10384,厦门大学,205,05,11,11,620,11294,2024,物理,不限,否
10384,厦门大学,206,06,11,11,629,7968,2024,物理,不限,否
10384,厦门大学,207,07,92,92,623,9968,2024,物理,不限,否
10384,厦门大学(马来西亚分校),208,08,6,6,599,22846,2024,物理,不限,否
10384,厦门大学(马来西亚分校),209,09,36,36,599,22843,2024,物理,不限,否
10385,华侨大学,?205,05,35,35,535,91113,2024,物理,不限,否
10385,华侨大学,208,08,90,90,540,83511,2024,物理,不限,否
10385,华侨大学,209,09,5,5,561,56748,2024,物理,不限,否
10385,华侨大学,212,12,33,33,544,78414,2024,物理,不限,否
10386,福州大学(闽台合作),202,02,7,7,566,51704,2024,物理,不限,否
10386,福州大学,203,03,24,24,597,24063,2024,物理,不限,否
10386,福州大学,204,04,7,7,592,27352,2024,物理,不限,否
10386,福州大学(闽台合作),206,06,8,8,599,22674,2024,物理,不限,否
10388,福建理工大学,202,02,18,18,518,117470,2024,物理,不限,否
10388,福建理工大学,203,03,21,21,533,94264,2024,物理,不限,否
10389,福建农林大学,204,04,3,3,541,82435,2024,物理,不限,否
10389,福建农林大学,205,05,2,2,539,84822,2024,物理,不限,否
10389,福建农林大学(中外合作办学)           A,206,06,5,5,491,164178,2024,物理,不限,否
10389,福建农林大学(中外合作办学)       一,207,07,5,5,484,175644,2024,物理,不限,否
10389,福建农林大学,208,08,33,33,528,101297,2024,物理,不限,否
10389,福建农林大学,209,09,72,72,530,98844,2024,物理,不限,否
10389,福建农林大学,210,10,2,2,548,72957,2024,物理,不限,否
10390,集美大学                    XY,203,03,2,2,543,80178,2024,物理,不限,否
10390,集美大学                   WA,204,04,6,6,558,60231,2024,物理,不限,否
10390,集美大学,205,05,14,14,549,72223,2024,物理,不限,否
10390,集美大学,206,06,3,3,550,70104,2024,物理,不限,否
10390,集美大学,207,07,5,5,551,69125,2024,物理,不限,否
10392,福建医科大学,201,01,2,0,527,104080,2024,物理,不限,否
10392,福建医科大学/,202,02,2,2,549,72416,2024,物理,不限,否
10392,福建医科大学,203,03,18,18,547,74754,2024,物理,不限,否
10393,福建中医药大学,201,01,7,0,544,78545,2024,物理,不限,否
10393,福建中医药大学,202,02,30,6,576,41330,2024,物理,不限,否
10393,福建中医药大学(中外合作办学),203,03,8,8,511,129475,2024,物理,不限,否
10394,福建师范大学,206,06,10,10,561,57109,2024,物理,不限,否
10394,福建师范大学,207,07,53,53,531,97216,2024,物理,不限,否
10394,福建师范大学,208,08,43,43,556,62432,2024,物理,不限,否
10394,福建师范大学(中外合作办学),209,09,15,15,545,76662,2024,物理,不限,否
10395,闽江学院,202,02,2,2,528,102384,2024,物理,不限,否
10395,闽江学院                                      x,203,03,4,4,528,101568,2024,物理,不限,否
10397,武夷学院                                       X,202,02,4,4,502,143672,2024,物理,不限,否
10397,武夷学院                               Y   V,203,03,6,6,504,141356,2024,物理,不限,否
10397,武夷学院                              PV&gt;,204,04,5,5,498,151016,2024,物理,不限,否
10399,泉州师范学院                        K,203,03,2,2,516,120877,2024,物理,不限,否
10399,泉州师范学院              v,204,04,3,3,502,143939,2024,物理,不限,否
10399,泉州师范学院            AX,205,05,8,8,517,119469,2024,物理,不限,否
10399,泉州师范学院,206,06,4,4,503,141902,2024,物理,不限,否
10399,泉州师范学院,207,07,2,2,503,142927,2024,物理,不限,否
10399,泉州师范学院  1,208,08,2,2,532,95653,2024,物理,不限,否
10399,泉州师范学院,209,09,2,2,519,115105,2024,物理,不限,否
10402,闽南师范大学(联合培养),201,01,3,0,514,124644,2024,物理,不限,否
10402,闽南师范大学,202,02,2,0,516,120466,2024,物理,不限,否
10402,闽南师范大学(联合培养),203,03,3,3,488,168204,2024,物理,不限,否
10402,闽南师范大学,204,04,30,12,533,94231,2024,物理,不限,否
10403,南昌大学,203,03,6,6,586,32007,2024,物理,不限,否
10403,南昌大学,204,04,11,11,583,34914,2024,物理,不限,否
10403,南昌大学,205,05,41,41,591,28043,2024,物理,不限,否
10403,南昌大学,206,06,23,23,577,39834,2024,物理,不限,否
10403,南昌大学,207,07,3,3,605,18644,2024,物理,不限,否
10403,南昌大学（中外合作办学）,? 208,08,12,12,590,28878,2024,物理,不限,否
10403,南昌大学,209,09,2,2,606,18062,2024,物理,不限,否
10403,南昌大学,210,10,5,5,570,47419,2024,物理,不限,否
10404,华东交通大学,204,04,4,4,541,82825,2024,物理,不限,否
10404,华东交通大学,205,05,9,9,541,81864,2024,物理,不限,否
10404,华东交通大学,206,06,6,6,547,74167,2024,物理,不限,否
10404,华东交通大学(联合培养),207,07,2,2,534,93186,2024,物理,不限,否
10404,华东交通大学(中外合作办学),208,08,9,9,528,101359,2024,物理,不限,否
10404,华东交通大学,209,09,109,109,542,81727,2024,物理,不限,否
10404,华东交通大学,210,10,6,6,555,63886,2024,物理,不限,否
10404,华东交通大学（联合培养）,211,11,5,5,539,85492,2024,物理,不限,否
10404,华东交通大学,212,12,4,4,541,82143,2024,物理,不限,否
10405,东华理工大学(联合培养)                 A,203,03,6,6,455,230476,2024,物理,不限,否
10405,东华理工大学,204,04,49,49,528,102556,2024,物理,不限,否
10406,南昌航空大学,202,02,7,7,547,74912,2024,物理,不限,否
10406,南昌航空大学,203,03,96,96,545,77494,2024,物理,不限,否
10406,南昌航空大学(中外合作办学）,204,04,8,8,547,74070,2024,物理,不限,否
10407,江西理工大学              XY,203,03,3,3,535,90988,2024,物理,不限,否
10407,江西理工大学            WA,204,04,23,23,530,99395,2024,物理,不限,否
10407,江西理工大学                N,205,05,4,4,557,61386,2024,物理,不限,否
10407,江西理工大学,206,06,106,106,530,98138,2024,物理,不限,否
10407,江西理工大学(中外合作办学),207,07,2,2,548,73243,2024,物理,不限,否
10408,景德镇陶瓷大学,204,04,14,14,525,106018,2024,物理,不限,否
10410,江西农业大学,204,04,16,16,516,120706,2024,物理,不限,否
10410,江西农业大学,206,06,2,2,549,71495,2024,物理,不限,否
10410,江西农业大学,207,07,32,32,518,117434,2024,物理,不限,否
10412,江西中医药大学,202,02,3,3,516,120299,2024,物理,不限,否
10412,江西中医药大学,203,03,30,2,540,84137,2024,物理,不限,否
10412,江西中医药大学,204,04,7,7,527,103270,2024,物理,不限,否
10412,江西中医药大学,205,05,15,15,558,60483,2024,物理,不限,否
10413,赣南医科大学,202,02,31,31,507,135930,2024,物理,不限,否
10413,赣南医科大学                                     ?,203,03,4,4,519,115566,2024,物理,不限,否
10414,江西师范大学                                x,205,05,42,42,495,155947,2024,物理,不限,否
10414,江西师范大学                                m,206,06,8,8,566,51296,2024,物理,不限,否
10414,江西师范大学                                  T,207,07,103,103,524,108495,2024,物理,不限,否
10414,江西师范大学,213,13,1,1,524,107983,2024,物理,不限,否
10416,上饶师范学院,208,08,2,2,509,132983,2024,物理,不限,否
10416,上饶师范学院             v,209,09,4,4,501,145966,2024,物理,不限,否
10416,上饶师范学院            AX,210,10,11,11,494,158339,2024,物理,不限,否
10416,上饶师范学院               ?,211,11,5,5,508,133245,2024,物理,不限,否
10416,上饶师范学院,212,12,4,4,493,160705,2024,物理,不限,否
10416,上饶师范学院 ?,213,13,4,4,503,142073,2024,物理,不限,否
10417,宜春学院,204,04,3,3,499,150229,2024,物理,不限,否
10417,宜春学院,205,05,7,72,504,141526,2024,物理,不限,否
10417,宜春学院,206,06,7,0,499,149544,2024,物理,不限,否
10417,宜春学院,207,07,14,14,517,119171,2024,物理,不限,否
10417,宜春学院,208,08,30,5,510,131139,2024,物理,不限,否
10418,赣南师范大学,208,08,14,14,492,162371,2024,物理,不限,否
10418,赣南师范大学,209,09,4,4,537,88672,2024,物理,不限,否
10418,赣南师范大学,210,10,4,4,525,105905,2024,物理,不限,否
10418,赣南师范大学,211,11,12,12,534,92074,2024,物理,不限,否
10418,赣南师范大学,212,12,12,12,522,110717,2024,物理,不限,否
10418,赣南师范大学,?213,13,4,4,540,83611,2024,物理,不限,否
10419,井冈山大学,202,02,2,2,522,111364,2024,物理,不限,否
10419,井冈山大学,203,03,6,6,514,123252,2024,物理,不限,否
10419,井冈山大学,204,04,14,14,517,118405,2024,物理,不限,否
10419,井冈山大学,205,05,26,26,502,143441,2024,物理,不限,否
10421,江西财经大学,203,03,1,1,551,68875,2024,物理,不限,否
10421,江西财经大学,204,04,60,60,546,76205,2024,物理,不限,否
10421,江西财经大学,205,05,30,30,557,62327,2024,物理,不限,否
10421,江西财经大学,206,06,27,27,554,65057,2024,物理,不限,否
10421,江西财经大学,207,07,37,37,551,69088,2024,物理,不限,否
10421,江西财经大学（中外合作办学）,235,35,2,2,547,74755,2024,物理,不限,否
10421,江西财经大学(中外合作办学),237,37,2,2,551,69421,2024,物理,不限,否
10422,山东大学                                      A,202,02,6,6,609,16275,2024,物理,不限,否
10422,山东大学                                 0,203,03,113,113,616,13067,2024,物理,不限,否
10422,山东大学,204,04,22,22,612,14824,2024,物理,不限,否
10422,山东大学,205,05,4,4,636,5770,2024,物理,不限,否
10423,中国海洋大学                        入,205,05,8,8,599,22642,2024,物理,不限,否
10423,中国海洋大学              XY,206,06,6,6,606,18196,2024,物理,不限,否
10423,中国海洋大学            WA,207,07,57,57,606,18165,2024,物理,不限,否
10423,中国海洋大学         N,208,08,59,59,602,20388,2024,物理,不限,否
10423,中国海洋大学     V&gt;,209,09,9,9,616,13108,2024,物理,不限,否
10423,中国海洋大学(中外合作办学),210,10,6,6,602,20526,2024,物理,不限,否
10423,中国海洋大学（中外合作办学）,212,12,3,0,608,17266,2024,物理,不限,否
10423,中国海洋大学(中外合作办学),213,13,4,4,601,21388,2024,物理,不限,否
10423,中国海洋大学（中外合作办学）,214,14,4,4,598,23512,2024,物理,不限,否
10424,山东科技大学,202,02,8,8,550,70366,2024,物理,不限,否
10425,中国石油大学（华东）,202,02,30,4,582,35261,2024,物理,不限,否
10425,中国石油大学(华东）,203,03,50,50,592,27846,2024,物理,不限,否
10425,中国石油大学（华东）,204,04,8,8,590,29261,2024,物理,不限,否
10425,中国石油大学(华东）,205,05,15,5,591,28390,2024,物理,不限,否
10425,中国石油大学(华东）,207,07,2,2,586,32588,2024,物理,不限,否
10426,青岛科技大学,201,01,3,3,526,105271,2024,物理,不限,否
10426,青岛科技大学,202,02,15,15,537,88231,2024,物理,不限,否
10426,青岛科技大学                                x,203,03,24,24,536,89080,2024,物理,不限,否
10426,青岛科技大学                                vn,204,04,2,2,538,86728,2024,物理,不限,否
10427,济南大学                                         T,205,05,19,19,534,92712,2024,物理,不限,否
10427,济南大学                              V&gt;,206,06,4,4,531,97295,2024,物理,不限,否
10427,济南大学                              X,207,07,94,94,528,101159,2024,物理,不限,否
10427,济南大学                   v   A       Y,208,08,5,5,529,101015,2024,物理,不限,否
10427,济南大学                  AX,209,09,3,3,545,77693,2024,物理,不限,否
10427,济南大学            1     1,210,10,2,2,576,41602,2024,物理,不限,否
10427,济南大学,211,11,5,5,546,76015,2024,物理,不限,否
10427,济南大学        ?,215,15,20,20,532,95763,2024,物理,不限,否
10429,青岛理工大学,203,03,9,0,532,96138,2024,物理,不限,否
10429,青岛理工大学,204,04,23,23,538,86178,2024,物理,不限,否
10430,山东建筑大学,203,03,4,4,519,116350,2024,物理,不限,否
10430,山东建筑大学,204,04,15,15,504,139987,2024,物理,不限,否
10430,山东建筑大学(中外合作办学),205,05,30,2,505,139048,2024,物理,不限,否
10430,山东建筑大学（中外合作办学）,206,06,30,0,497,152293,2024,物理,不限,否
10431,齐鲁工业大学,203,03,12,12,508,134443,2024,物理,不限,否
10431,齐鲁工业大学,205,05,65,65,515,122996,2024,物理,不限,否
10433,山东理工大学,201,01,2,2,536,90293,2024,物理,不限,否
10433,山东理工大学,202,02,16,16,533,93837,2024,物理,不限,否
10433,山东理工大学,203,03,2,2,532,96358,2024,物理,不限,否
10434,山东农业大学,202,02,95,95,514,123116,2024,物理,不限,否
10435,青岛农业大学,201,01,22,22,501,146613,2024,物理,不限,否
10435,青岛农业大学,202,02,36,36,504,141358,2024,物理,不限,否
10435,青岛农业大学(中外合作办学),203,03,1,1,506,137730,2024,物理,不限,否
10435,青岛农业大学(中外合作办学),204,04,1,1,501,145366,2024,物理,不限,否
10438,山东第二医科大学,201,01,16,16,510,131223,2024,物理,不限,否
10439,山东第一医科大学,202,02,2,2,534,91863,2024,物理,不限,否
10439,山东第一医科大学,203,03,3,3,542,80754,2024,物理,不限,否
10439,山东第一医科大学,204,04,2,2,593,27003,2024,物理,不限,否
10439,山东第 医科大学,205,05,2,2,581,36631,2024,物理,不限,否
10439,山东第 医科大学,206,06,5,5,530,98801,2024,物理,不限,否
10439,山东第一医科大学                          A,207,07,6,6,528,102359,2024,物理,不限,否
10439,山东第一医科大学,208,08,12,12,515,121734,2024,物理,不限,否
10440,滨州医学院,201,01,10,10,497,153497,2024,物理,不限,否
10441,山东中医药大学,202,02,19,19,511,129138,2024,物理,不限,否
10443,济宁医学院,201,01,6,6,536,90033,2024,物理,不限,否
10445,山东师范大学              XY,207,07,1,1,565,52872,2024,物理,不限,否
10445,山东师范大学             WA,208,08,12,12,538,86190,2024,物理,不限,否
10445,山东师范大学,209,09,2,2,559,59774,2024,物理,不限,否
10445,山东师范大学,210,10,7,7,529,100593,2024,物理,不限,否
10445,山东师范大学,211,11,4,4,555,64245,2024,物理,不限,否
10445,山东师范大学,213,13,17,17,529,100503,2024,物理,不限,否
10445,山东师范大学(中外合作办学),214,14,3,3,525,106912,2024,物理,不限,否
10447,聊城大学&gt;,201,01,2,2,533,94367,2024,物理,不限,否
10447,聊城大学,202,02,3,3,507,135933,2024,物理,不限,否
10449,山东航空学院,202,02,30,1,512,127807,2024,物理,不限,否
10449,山东航空学院,203,03,3,3,522,110790,2024,物理,不限,否
10451,鲁东大学,202√,02,10,10,508,133084,2024,物理,不限,否
10452,临沂大学,202,02,26,26,513,125814,2024,物理,不限,否
10452,临沂大学,203,03,4,4,513,126300,2024,物理,不限,否
10453,泰山学院,201,01,10,10,494,158836,2024,物理,不限,否
10455,菏泽学院,202,02,2,2,502,144346,2024,物理,不限,否
10455,菏泽学院,203,03,3,3,497,152557,2024,物理,不限,否
10456,山东财经大学                                vn,202,02,14,14,542,80763,2024,物理,不限,否
10456,山东财经大学                         1      V,203,03,8,8,546,75139,2024,物理,不限,否
10459,郑州大学                              V&gt;,202,02,7,7,585,33301,2024,物理,不限,否
10459,郑州大学                              X,203,03,14,14,597,23654,2024,物理,不限,否
10459,郑州大学                   v            ?,204,04,12,12,589,29773,2024,物理,不限,否
10460,河南理工大学            AX,203,03,3,3,534,92485,2024,物理,不限,否
10460,河南理工大学               1,204,04,23,23,533,94117,2024,物理,不限,否
10460,河南理工大学(中外合作办学),205,05,8,8,534,92556,2024,物理,不限,否
10460,河南理工大学（中外合作办学）,206,06,6,6,533,93434,2024,物理,不限,否
10462,郑州轻工业大学,202,02,96,96,513,125434,2024,物理,不限,否
10462,郑州轻工业大学(中外合作办学),203,03,7,0,530,98792,2024,物理,不限,否
10463,河南工业大学,203,03,13,13,528,101369,2024,物理,不限,否
10463,河南工业大学,204,04,24,24,527,102793,2024,物理,不限,否
10463,河南工业大学,205,05,30,25,522,110378,2024,物理,不限,否
10463,河南工业大学(豫台合作办学),206,06,2,2,540,83199,2024,物理,不限,否
10463,河南工业大学(中外合作办学),207,07,4,0,513,125671,2024,物理,不限,否
10464,河南科技大学,202,02,5,5,536,88889,2024,物理,不限,否
10464,河南科技大学,203,03,43,43,542,81445,2024,物理,不限,否
10464,河南科技大学,204,04,19,19,507,135261,2024,物理,不限,否
10464,河南科技大学,205,05,4,4,539,85638,2024,物理,不限,否
10464,河南科技大学(中外合作办学),206,06,6,6,523,109901,2024,物理,不限,否
10464,河南科技大学(中外合作办学),208,08,4,4,528,101257,2024,物理,不限,否
10465,中原工学院,202,02,10,10,492,162180,2024,物理,不限,否
10466,河南农业大学,203,03,5,5,526,104273,2024,物理,不限,否
10466,河南农业大学,204,04,11,11,533,93531,2024,物理,不限,否
10466,河南农业大学,205,05,6,6,526,104464,2024,物理,不限,否
10466,河南农业大学(中外合作办学),206,06,5,5,490,165313,2024,物理,不限,否
10467,河南科技学院,203,03,8,8,495,157137,2024,物理,不限,否
10467,河南科技学院,204,04,25,25,490,164607,2024,物理,不限,否
10471,河南中医药大学,201,01,17,17,521,113418,2024,物理,不限,否
10471,河南中医药大学,202,02,3,3,529,99571,2024,物理,不限,否
10472,新乡医学院                                   1,201,01,23,23,544,77730,2024,物理,不限,否
10475,河南大学,205,05,15,15,543,79902,2024,物理,不限,否
10475,河南大学                                  X,206,06,4,4,558,61011,2024,物理,不限,否
10475,河南大学                                   人,207,07,7,7,554,65257,2024,物理,不限,否
10475,河南大学                                    Y,208,08,18,18,541,82109,2024,物理,不限,否
10475,河南大学                    XV,209,09,35,35,543,80196,2024,物理,不限,否
10475,河南大学                     W,210,10,85,85,558,60587,2024,物理,不限,否
10475,河南大学,212,12,4,4,578,39447,2024,物理,不限,否
10476,河南师范大学,203,03,3,3,553,66492,2024,物理,不限,否
10476,河南师范大学,204,04,12,12,519,116662,2024,物理,不限,否
10477,信阳师范大学（中外合作办学）,201,01,7,7,484,176689,2024,物理,不限,否
10478,周口师范学院,202,02,5,5,495,156884,2024,物理,不限,否
10478,周口师范学院,203,03,8,8,496,155243,2024,物理,不限,否
10481,南阳师范学院,204,04,3,0,508,134671,2024,物理,不限,否
10481,南阳师范学院,205,05,30,19,496,155347,2024,物理,不限,否
10481,南阳师范学院,206,06,17,17,500,148621,2024,物理,不限,否
10481,南阳师范学院,207,07,6,6,492,161617,2024,物理,不限,否
10481,南阳师范学院(中外合作办学）,208,08,30,6,488,169858,2024,物理,不限,否
10481,南阳师范学院（中外合作办学）,209,09,5,5,485,175046,2024,物理,不限,否
10481,南阳师范学院,210,10,20,20,496,154584,2024,物理,不限,否
10482,洛阳师范学院,202,02,18,18,512,127160,2024,物理,不限,否
10483,商丘师范学院                                双,202,02,2,2,495,156393,2024,物理,不限,否
10483,商丘师范学院                                m,203,03,5,5,497,153701,2024,物理,不限,否
10483,商丘师范学院                            V,204,04,1,1,499,149886,2024,物理,不限,否
10483,商丘师范学院                       PV&gt;,205,05,2,2,492,162199,2024,物理,不限,否
10484,河南财经政法大学                  K,202,02,5,5,544,77922,2024,物理,不限,否
10484,河南财经政法大学       V           Y&gt;,203,03,10,10,520,114641,2024,物理,不限,否
10485,郑州航空工业管理学院  X,202,02,8,8,513,125893,2024,物理,不限,否
10485,郑州航空工业管理学院          &gt;,203,03,8,8,525,106925,2024,物理,不限,否
10486,武汉大学,202,02,41,41,630,7509,2024,物理,不限,否
10486,武汉大学       1,203,03,168,168,642,4350,2024,物理,不限,否
10486,武汉大学,204,04,9,0,645,3639,2024,物理,不限,否
10486,武汉大学（中外合作办学）,205,05,10,10,603,20111,2024,物理,不限,否
10486,武汉大学（公共卫生类）,208,08,10,10,623,10042,2024,物理,不限,否
10487,华中科技大学,203,03,137,137,643,4089,2024,物理,不限,否
10487,华中科技大学,204,04,30,8,649,2884,2024,物理,不限,否
10487,华中科技大学（中外合作办学）,211,11,16,16,614,14159,2024,物理,不限,否
10487,华中科技大学,212,12,23,23,620,11083,2024,物理,不限,否
10488,武汉科技大学,203,03,4,4,550,70126,2024,物理,不限,否
10488,武汉科技大学,204,04,19,19,543,79245,2024,物理,不限,否
10488,武汉科技大学,205,05,68,68,560,58636,2024,物理,不限,否
10489,长江大学,202,02,5,5,539,85877,2024,物理,不限,否
10489,长江大学,203,03,2,2,541,83119,2024,物理,不限,否
10489,长江大学,204,04,1,1,539,85309,2024,物理,不限,否
10489,长江大学,205,05,42,42,535,91014,2024,物理,不限,否
10489,长江大学(中外合作办学),206,06,5,5,504,141712,2024,物理,不限,否
10490,武汉工程大学,202,02,8,8,535,91534,2024,物理,不限,否
10490,武汉工程大学,203,03,25,25,554,65585,2024,物理,不限,否
10490,武汉工程大学(中外合作办学),204,04,4,4,537,88337,2024,物理,不限,否
10491,中国地质大学(武汉),204,04,7,7,582,35425,2024,物理,不限,否
10491,中国地质大学(武汉),205,05,101,101,586,32264,2024,物理,不限,否
10491,中国地质大学(武汉)（中外合作办学),206,06,2,2,572,44956,2024,物理,不限,否
10491,中国地质大学(武汉),209,09,8,8,593,26692,2024,物理,不限,否
10495,武汉纺织大学                                M,203,03,8,8,545,77646,2024,物理,不限,否
10495,武汉纺织大学,204,04,30,30,528,102122,2024,物理,不限,否
10496,武汉轻工大学,203,03,12,12,540,83286,2024,物理,不限,否
10497,武汉理工大学(中外合作办学),204,04,3,3,587,31198,2024,物理,不限,否
10497,武汉理工大学,205,05,221,221,597,23630,2024,物理,不限,否
10497,武汉理工大学（中外合作办学）?,206,06,6,6,601,20998,2024,物理,不限,否
10497,武汉理工大学（中外合作办学）,208,08,6,6,587,30997,2024,物理,不限,否
10497,武汉理工大学,209,09,3,3,622,10265,2024,物理,不限,否
10497,武汉理工大学,210,10,2,2,623,10128,2024,物理,不限,否
10497,武汉理工大学,211,11,4,4,620,11248,2024,物理,不限,否
10497,武汉理工大学,212,12,2,2,1618,12146,2024,物理,不限,否
10500,湖北工业大学,205,05,72,72,542,80436,2024,物理,不限,否
10500,湖北工业大学(中外合作办学),206,06,57,57,527,103041,2024,物理,不限,否
10504,华中农业大学,203,03,11,11,581,36198,2024,物理,不限,否
10504,华中农业大学,204,04,48,48,585,32946,2024,物理,不限,否
10504,华中农业大学,206,06,3,3,588,30982,2024,物理,不限,否
10507,湖北中医药大学,204√,04,2,2,533,94846,2024,物理,不限,否
10507,湖北中医药大学,205,05,2,2,536,89604,2024,物理,不限,否
10507,湖北中医药大学,206,06,61,61,516,120289,2024,物理,不限,否
10511,华中师范大学,204,04,32,32,588,30582,2024,物理,不限,否
10511,华中师范大学,205,05,33,33,605,18584,2024,物理,不限,否
10512,湖北大学,204,04,2,2,557,61813,2024,物理,不限,否
10512,湖北大学                                       vn,205,05,21,21,539,84941,2024,物理,不限,否
10512,湖北大学                               ?       V,206,06,91,91,546,75943,2024,物理,不限,否
10512,湖北大学（中外合作办学）         V&gt;,207,07,11,11,550,71088,2024,物理,不限,否
10513,湖北师范大学                         K,202,02,2,2,558,60896,2024,物理,不限,否
10513,湖北师范大学             v            1,203,03,4,4,549,72184,2024,物理,不限,否
10519,湖北文理学院            AX,203,03,3,3,508,134241,2024,物理,不限,否
10519,湖北文理学院               ?1  &gt;,204,04,7,7,513,125105,2024,物理,不限,否
10520,中南财经政法大学,206,06,8,8,587,31655,2024,物理,不限,否
10520,中南财经政法大学,207,07,2,2,583,34529,2024,物理,不限,否
10520,中南财经政法大学,208,08,1,1,598,23519,2024,物理,不限,否
10520,中南财经政法大学,209,09,109,109,583,34734,2024,物理,不限,否
10520,中南财经政法大学(中外合作办学),210,10,3,31,568,49135,2024,物理,不限,否
10520,中南财经政法大学,211,11,17,0,596,24467,2024,物理,不限,否
10522,武汉体育学院,203,03,30,8,517,119172,2024,物理,不限,否
10522,武汉体育学院,204,04,6,6,522,111083,2024,物理,不限,否
10524,中南民族大学,203,03,7,0,538,86940,2024,物理,不限,否
10524,中南民族大学,204,04,4,4,545,76840,2024,物理,不限,否
10524,中南民族大学,205,05,14,14,541,82365,2024,物理,不限,否
