school_code,school_name,group_code,group_id,plan_count,admitted,min_score,min_rank,year,subject,xuanke_req,is_special
11326,信阳农林学院,202,02,2,2,494,42954,2024,历史,不限,否
11330,安阳工学院,201,01,3,3,491,44558,2024,历史,不限,否
11336,荆楚理工学院,201,01,3,3,494,42988,2024,历史,不限,否
11342,湖南工程学院,201,01,2,2,499,39484,2024,历史,不限,否
11347,仲恺农业工程学院,208,08,435,435,504,36463,2024,历史,不限,否
11347,仲恺农业工程学院,209,09,15,15,508,33849,2024,历史,不限,否
11349,五邑大学,210,10,226,226,507,34551,2024,历史,不限,否
11354,梧州学院,201,01,14,0,497,41165,2024,历史,不限,否
11360,攀枝花学院,201,01,3,3,494,42566,2024,历史,不限,否
11390,玉溪师范学院,201,01,4,4,495,42026,2024,历史,不限,否
11392,云南警官学院,201,01,2,2,520,27707,2024,历史,不限,否
11393,昆明学院,201,01,2,2,510,32814,2024,历史,不限,否
11393,昆明学院,202,02,30,6,493,43585,2024,历史,不限,否
11396,商洛学院,201,01,1,1,499,39825,2024,历史,不限,否
11396,商洛学院,202,02,1,1,493,43715,2024,历史,不限,否
11400,西安培华学院,201,01,16,16,475,56078,2024,历史,不限,否
11400,西安培华学院,202,02,5,5,482,50913,2024,历史,不限,否
11400,西安培华学院,208,08,15,12,428,96013,2024,历史,不限,否
11406,甘肃政法大学,201,01,5,5,532,21676,2024,历史,不限,否
11406,甘肃政法大学,202,02,1,1,523,25937,2024,历史,不限,否
11407,北方民族大学,201,01,6,6,509,33614,2024,历史,不限,否
11414,中国石油大学(北京),201,01,2,2,581,6164,2024,历史,不限,否
11414,中国石油大学(北京),202,02,2,2,591,4293,2024,历史,不限,否
11415,中国地质大学(北京）,201,01,3,3,585,5288,2024,历史,不限,否
11415,中国地质大学(北京),202,02,2,2,589,4620,2024,历史,不限,否
11417,北京联合大学,201,01,7,7,528,23577,2024,历史,不限,否
11418,北京城市学院,W201&gt;,01,18,18,473,58108,2024,历史,不限,否
11420,河北金融学院                           U,201,01,6,6,492,44176,2024,历史,不限,否
11420,河北金融学院（中外合作办学）      X,202,02,4,4,488,47139,2024,历史,不限,否
11439,吉林农业科技学院                 &gt;&gt;,201,01,2,2,492,44143,2024,历史,不限,否
11460,南京晓庄学院             XV,201,01,4,4,503,37245,2024,历史,不限,否
11460,南京晓庄学院            W,202,02,12,12,505,35592,2024,历史,不限,否
11463,江苏理工学院,201,01,3,3,500,38742,2024,历史,不限,否
11482,浙江财经大学,201,01,8,8,553,13637,2024,历史,不限,否
11482,浙江财经大学（中外合作办学）,202,02,1,1,556,12679,2024,历史,不限,否
11482,浙江财经大学（中外合作办学）,207,07,3,3,509,33391,2024,历史,不限,否
11504,江西警察学院,201,01,3,3,1521,27172,2024,历史,不限,否
11508,新余学院,202,02,2,0,505,35875,2024,历史,不限,否
11517,河南工程学院,201,01,8,8,494,42879,2024,历史,不限,否
11527,湖南城市学院,201,01,2,2,502,37765,2024,历史,不限,否
11527,湖南城市学院,202,02,2,2,497,40829,2024,历史,不限,否
11527,湖南城市学院,203,03,2,2,495,42205,2024,历史,不限,否
11532,湖南财政经济学院,201,01,17,17,509,33262,2024,历史,不限,否
11534,湖南警察学院,201,01,30,2,527,23998,2024,历史,不限,否
11534,湖南警察学院,202,02,1,1,513,31163,2024,历史,不限,否
11535,湖南工业大学,201,01,19,19,522,26333,2024,历史,不限,否
11538,湖南女子学院,201,01,4,4,494,42653,2024,历史,不限,否
11540,东金融学院,211,11,241,241,527,24224,2024,历史,不限,否
11540,东金融学院                      &gt;&gt;,212,12,434,434,512,31676,2024,历史,不限,否
11540,广东金融学院,213,13,422,422,513,31191,2024,历史,不限,否
11540,广东金融学院,214,14,963,963,502,37741,2024,历史,不限,否
11540,广东金融学院(国际班) X,215,15,169,169,489,46392,2024,历史,不限,否
11540,广东金融学院(地方专项),230,30,20,20,517,28801,2024,历史,不限,否
11545,电子科技大学中山学院,205,05,1278,1278,475,56386,2024,历史,不限,否
11546,广西科技师范学院,201,01,14,14,495,41909,2024,历史,不限,否
11548,西财经学院,201,01,6,6,504,36453,2024,历史,不限,否
11549,南宁学院,201,01,10,10,488,47114,2024,历史,不限,否
11551,重庆科技大学,201,01,3,3,516,29487,2024,历史,不限,否
11560,西安财经大学,202,02,2,0,506,35311,2024,历史,不限,否
11600,湖北经济学院,201,01,1,0,521,27203,2024,历史,不限,否
11600,湖北经济学院,202,02,7,0,521,26850,2024,历史,不限,否
11607,北部湾大学,201,01,3,3,512,31902,2024,历史,不限,否
11607,北部湾大学,202,02,14,14,497,41050,2024,历史,不限,否
11607,北部湾大学,203,03,30,4,516,29622,2024,历史,不限,否
11607,北部湾大学,204,04,2,2,507,34443,2024,历史,不限,否
11629,北华航天工业学院,201,01,3,3,493,43666,2024,历史,不限,否
11641,江苏海洋大学,201,01,4,4,513,31442,2024,历史,不限,否
11646,宁波大学,201,01,3,3,585,5389,2024,历史,不限,否
11646,宁波大学,202,02,6,6,572,8118,2024,历史,不限,否
11647,浙江传媒学院,201,01,2,2,535,20469,2024,历史,不限,否
11647,浙江传媒学院,202,02,25,25,542,17573,2024,历史,不限,否
11647,浙江传媒学院（中外合作办学）,203,03,4,4,533,21184,2024,历史,不限,否
11647,浙江传媒学院,213,13,23,23,528,23586,2024,历史,不限,否
11652,河南财政金融学院,201,01,3,3,493,43601,2024,历史,不限,否
11652,河南财政金融学院,202,02,8,8,496,41477,2024,历史,不限,否
11653,南阳理工学院,201,01,1,1,494,43054,2024,历史,不限,否
11653,南阳理工学院,202,02,6,6,493,43376,2024,历史,不限,否
11653,南阳理工学院,W203&gt;,03,3,3,493,43459,2024,历史,不限,否
11653,南阳理工学院                           1,204,04,1,1,493,43205,2024,历史,不限,否
11656,东石油化工学院                     X,209,09,117,117,500,38962,2024,历史,不限,否
11656,东石油化工学院                     人,210,10,316,316,499,39355,2024,历史,不限,否
11656,东石油化工学院                 &gt;,211,11,29,29,496,41378,2024,历史,不限,否
11656,广东石油化工学院       XV,212,12,52,52,498,39972,2024,历史,不限,否
11656,广东石油化工学院       M,213,13,321,321,497,40749,2024,历史,不限,否
11658,海南师范大学,201,01,2,2,553,13477,2024,历史,不限,否
11658,海南师范大学（中外合作办学）,202,02,2,2,500,38866,2024,历史,不限,否
11658,海南师范大学,203,03,16,16,532,21876,2024,历史,不限,否
11658,海南师范大学,205,05,4,4,532,21796,2024,历史,不限,否
11658,海南师范大学,206,06,3,3,1544,16859,2024,历史,不限,否
11658,海南师范大学,222,22,3,0,513,31302,2024,历史,不限,否
11660,重庆理工大学,201,01,2,2,529,23280,2024,历史,不限,否
11660,重庆理工大学,202,02,30,4,529,23338,2024,历史,不限,否
11660,重庆理工大学,203,03,2,2,530,22849,2024,历史,不限,否
11664,西安邮电大学,201,01,3,3,529,23259,2024,历史,不限,否
11664,西安邮电大学,202,02,17,17,520,27455,2024,历史,不限,否
11664,西安邮电大学(本科预科班),207,07,30,1,414,108694,2024,历史,不限,否
11688,山东工商学院,201,01,5,5,492,44373,2024,历史,不限,否
11688,山东工商学院,202,02,5,5,503,37006,2024,历史,不限,否
11688,山东工商学院                               &gt;,203,03,1,1,502,38026,2024,历史,不限,否
11726,长春大学,201,01,2,2,498,40101,2024,历史,不限,否
11726,长春大学（中外合作办学）         &gt;&gt;,202,02,2,2,489,46439,2024,历史,不限,否
11726,长春大学                              K,203,03,4,4,500,38675,2024,历史,不限,否
11731,贵州商学院                               Y,201,01,2,2,492,44405,2024,历史,不限,否
11731,贵州商学院（中外合作办学）,202,02,3,3,487,47456,2024,历史,不限,否
11765,河南城建学院,201,01,4,4,489,45859,2024,历史,不限,否
11775,防灾科技学院,202,02,3,3,497,40917,2024,历史,不限,否
11775,防灾科技学院,203,03,4,4,495,42465,2024,历史,不限,否
11798,武汉东湖学院,201,01,2,2,470,60325,2024,历史,不限,否
11798,武汉东湖学院,202,02,6,6,476,55799,2024,历史,不限,否
11799,重庆工商大学,202,02,2,2,539,18660,2024,历史,不限,否
11799,重庆工商大学（联合培养）,203,03,2,2,514,30977,2024,历史,不限,否
11800,汉口学院,201,01,10,10,476,55809,2024,历史,不限,否
11800,汉口学院,202,02,20,20,478,54097,2024,历史,不限,否
11802,黑龙江工程学院,201,01,2,2,493,43732,2024,历史,不限,否
11802,黑龙江工程学院,202,02,30,4,491,44708,2024,历史,不限,否
11810,海南医科大学,201,01,2,2,508,34227,2024,历史,不限,否
11819,东莞理工学院,206,06,398,398,514,30716,2024,历史,不限,否
11819,东莞理工学院,207,07,499,499,497,41070,2024,历史,不限,否
11819,东莞理工学院（粤台联合培养）,218,18,30,30,504,36177,2024,历史,不限,否
11825,桂林航天工业学院,201,01,2,2,495,42374,2024,历史,不限,否
11833,上海杉达学院,201,01,2,2,484,49952,2024,历史,不限,否
11833,上海杉达学院（中外合作办学）,202,02,2,2,477,54693,2024,历史,不限,否
11834,黄河科技学院,201,01,6,6,482,51131,2024,历史,不限,否
11835,上海政法学院,201,01,3,3,559,11675,2024,历史,不限,否
11835,上海政法学院,202,02,32,32,565,9787,2024,历史,不限,否
11835,上海政法学院,203,03,4,4,581,5993,2024,历史,不限,否
11837,桂林旅游学院,201,01,4,4,495,42370,2024,历史,不限,否
11837,桂林旅游学院,202,02,15,15,494,42498,2024,历史,不限,否
11837,桂林旅游学院（中外合作办学）,W203&gt;,03,4,4,476,55687,2024,历史,不限,否
11837,桂林旅游学院,204,04,1,1,496,41762,2024,历史,不限,否
11838,贺州学院                                 X,?201,01,12,12,496,41714,2024,历史,不限,否
11843,九江学院                             張人,201,01,10,10,495,42038,2024,历史,不限,否
11845,广东工业大学                       &gt;,200,00,30,30,535,20562,2024,历史,不限,否
11845,东工业大学             YV,201,01,220,220,533,21187,2024,历史,不限,否
11845,广东工业大学            A,202,02,35,35,535,20426,2024,历史,不限,否
11845,广东工业大学,203,03,415,415,534,20729,2024,历史,不限,否
11845,东工业大学,204,04,124,124,549,15037,2024,历史,不限,否
11845,东工业大学,205,05,126,126,535,20411,2024,历史,不限,否
11845,东工业大学（学分互认）,261,61,64,64,506,34934,2024,历史,不限,否
11845,广东工业大学（学分互认）,268,68,25,25,1529,23281,2024,历史,不限,否
11845,广东工业大学(地方专项),271,71,60,0,512,31754,2024,历史,不限,否
11846,广东外语外贸大学,201,01,342,342,554,13341,2024,历史,不限,否
11846,东外语外贸大学,202,02,409,409,552,13797,2024,历史,不限,否
11846,东外语外贸大学,203,03,290,290,550,14555,2024,历史,不限,否
11846,东外语外贸大学,204,04,509,509,557,12256,2024,历史,不限,否
11846,东外语外贸大学,205,05,49,49,556,12443,2024,历史,不限,否
11846,东外语外贸大学(合作办学),206,06,40,40,532,21651,2024,历史,不限,否
11846,广东外语外贸大学(地方专项),207,07,84,84,517,28950,2024,历史,不限,否
11847,佛山大学(原佛山科学技术学院),219,19,307,307,529,22942,2024,历史,不限,否
11847,佛山大学（原佛山科学技术学院）       →,220,20,93,93,543,17374,2024,历史,不限,否
11847,佛山大学（原佛山科学技术学院）,221,21,67,67,534,20751,2024,历史,不限,否
11847,佛山大学（原佛山科学技术学院）,222,22,21,21,540,18562,2024,历史,不限,否
11847,佛山大学(原佛山科学技术学院)(地方专,226,26,15,9,510,33125,2024,历史,不限,否
12044,上海第二工业大学,201,01,4,4,524,25471,2024,历史,不限,否
12048,南京特殊教育师范学院,201,01,1,1,531,22066,2024,历史,不限,否
12048,南京特殊教育师范学院,202,02,4,4,533,21403,2024,历史,不限,否
12048,南京特殊教育师范学院,203,03,1,0,517,29302,2024,历史,不限,否
12056,南通理工学院,201,01,23,0,472,58787,2024,历史,不限,否
12059,广东培正学院,203,03,1701,0,456,71172,2024,历史,不限,否
12059,广东培正学院（学分互认）,205,05,23,23,442,83220,2024,历史,不限,否
12107,贵州警察学院,201,01,5,5,513,31264,2024,历史,不限,否
12121,南方医科大学,205,05,100,100,550,14665,2024,历史,不限,否
12121,南方医科大学（地方专项）,212,12,20,20,516,29364,2024,历史,不限,否
12214,湖南医药学院,201,01,1,1,505,36074,2024,历史,不限,否
12216,安徽新华学院,201,01,3,3,479,53518,2024,历史,不限,否
12303,湖南涉外经济学院,201,01,33,33,467,62373,2024,历史,不限,否
12308,海口经济学院,201,01,5,5,441,84290,2024,历史,不限,否
12308,海口经济学院,202,02,47,44,428,96155,2024,历史,不限,否
12309,武昌首义学院,201,01,5,5,487,47407,2024,历史,不限,否
12310,武昌理工学院,201,01,15,15,477,54651,2024,历史,不限,否
12332,烟台南山学院                  &gt;,201,01,5,5,481,52172,2024,历史,不限,否
12362,武汉生物工程学院,201,01,18,18,485,48827,2024,历史,不限,否
12453,中国劳动关系学院,201,01,21,21,522,26749,2024,历史,不限,否
12544,宁夏理工学院,201,01,2,2,477,55096,2024,历史,不限,否
12544,宁夏理工学院,202,02,2,2,480,52716,2024,历史,不限,否
12560,云南经济管理学院,201,01,4,4,477,55091,2024,历史,不限,否
12574,广东东软学院,W219,19,41,41,462,65868,2024,历史,不限,否
12574,东东软学院,220,20,34,34,456,71088,2024,历史,不限,否
12574,东东软学院                            X,A221,21,20,20,459,68700,2024,历史,不限,否
12574,东东软学院                        冏人,222,22,20,20,457,69964,2024,历史,不限,否
12574,东东软学院                      &gt;&gt;,223,23,41,41,456,71511,2024,历史,不限,否
12574,东东软学院             XV,224,24,30,30,452,74152,2024,历史,不限,否
12587,上海立达学院            NA,201,01,4,4,435,89556,2024,历史,不限,否
12608,重庆工程学院,201,01,8,8,486,48365,2024,历史,不限,否
12617,广州城市理工学院T,204,04,300,300,483,50073,2024,历史,不限,否
12618,广州软件学院A,210,10,500,500,464,64844,2024,历史,不限,否
12618,广州软件学院（国际班）,212,12,14,14,449,77430,2024,历史,不限,否
12619,广州南方学院,201,01,1139,1139,473,57564,2024,历史,不限,否
12619,广州南方学院（联合培养）,203,03,45,0,443,82155,2024,历史,不限,否
12620,广东外语外贸大学南国商学院,211,11,205,205,469,60695,2024,历史,不限,否
12620,东外语外贸大学南国商学院,212,12,325,325,469,61089,2024,历史,不限,否
12620,东外语外贸大学南国商学院,213,13,390,390,473,58085,2024,历史,不限,否
12620,东外语外贸大学南国商学院,214,14,208,208,468,61882,2024,历史,不限,否
12620,东外语外贸大学南国商学院,215,15,197,197,462,66024,2024,历史,不限,否
12620,东外语外贸大学南国商学院（联合培养）,231,31,114,114,446,79704,2024,历史,不限,否
12621,广州华商学院,201,01,764,764,436,88427,2024,历史,不限,否
12621,广州华商学院,202,02,1045,1045,438,86974,2024,历史,不限,否
12621,广州华商学院                               A,203,03,30,30,449,76883,2024,历史,不限,否
12621,广州华商学院（学分互认）             1,204,04,65,30,428,95568,2024,历史,不限,否
12621,广州华商学院                        &gt;&gt;,205,05,5,4,431,93358,2024,历史,不限,否
12622,湛江科技学院                          W,204,04,2668,843,428,96229,2024,历史,不限,否
12622,湛江科技学院                             Y,205,05,100,3,430,93911,2024,历史,不限,否
12623,华南农业大学珠江学院,209,09,90,76,428,96151,2024,历史,不限,否
12623,华南农业大学珠江学院,210,10,2068,2068,441,83743,2024,历史,不限,否
12636,成都东软学院,201,01,4,4,484,49507,2024,历史,不限,否
12649,湖南科技大学潇湘学院,201,01,3,3,494,42627,2024,历史,不限,否
12650,南华大学船山学院,201,01,5,5,488,46657,2024,历史,不限,否
12651,湘潭理工学院,201,01,3,0,485,48956,2024,历史,不限,否
12656,中南林业科技大学涉外学院,201,01,14,0,486,48466,2024,历史,不限,否
12657,湖南文理学院芙蓉学院,201,01,2,0,494,43022,2024,历史,不限,否
12657,湖南文理学院芙蓉学院,202,02,2,2,489,46115,2024,历史,不限,否
12658,湖南理工学院南湖学院,201,01,4,4,490,45511,2024,历史,不限,否
12659,衡阳师范学院南岳学院,201,01,2,2,497,40796,2024,历史,不限,否
12661,湖南中医药大学湘杏学院,201,01,30,1,447,78519,2024,历史,不限,否
12662,张家界学院,201,01,2,2,479,53718,2024,历史,不限,否
12668,广州理工学院,203,03,1930,1930,431,93383,2024,历史,不限,否
12689,东南大学成贤学院,201,01,4,4,487,47605,2024,历史,不限,否
12709,厦门华厦学院,201,01,1,1,487,47779,2024,历史,不限,否
12709,厦门华厦学院,202,02,2,2,469,60398,2024,历史,不限,否
12710,闽南理工学院,201,01,2,2,480,52225,2024,历史,不限,否
12712,西安欧亚学院,201,01,16,16,467,62016,2024,历史,不限,否
12713,西安外事学院              二,201,01,4,4,477,55094,2024,历史,不限,否
12713,西安外事学院,202,02,18,18,469,60702,2024,历史,不限,否
12714,西安翻译学院,201,01,38,38,457,70430,2024,历史,不限,否
12715,西京学院,201,01,2,2,474,56943,2024,历史,不限,否
12715,西京学院,202,02,2,2,480,52514,2024,历史,不限,否
12715,西京学院,203,03,2,2,472,58179,2024,历史,不限,否
12747,郑州工业应用技术学院,W201,01,6,6,478,54212,2024,历史,不限,否
12766,江西工程学院,201,01,3,3,484,49528,2024,历史,不限,否
12779,山西应用科技学院                      X,1201,01,2,2,482,51418,2024,历史,不限,否
12779,山西应用科技学院                 偈人,202,02,1,1,481,51544,2024,历史,不限,否
12784,河北传媒学院                      &gt;&gt;,201,01,9,9,450,75895,2024,历史,不限,否
12792,浙江越秀外国语学院     YV,201,01,4,4,470,59918,2024,历史,不限,否
12792,浙江越秀外国语学院   VNA,202,02,32,32,459,69032,2024,历史,不限,否
12795,南昌理工学院,201,01,27,27,482,51109,2024,历史,不限,否
12795,南昌理工学院       7,202,02,3,3,445,80434,2024,历史,不限,否
12795,南昌理工学院,213,13,3,3,465,63896,2024,历史,不限,否
12802,吉利学院      &lt;,201,01,4,4,469,61074,2024,历史,不限,否
12915,上海中侨职业技术大学,201,01,21,21,447,78953,2024,历史,不限,否
12928,泉州职业技术大学,201,01,10,10,1475,56617,2024,历史,不限,否
12938,江西应用科技学院,201,01,20,0,474,57036,2024,历史,不限,否
12992,闽南科技学院,201,01,1,1,476,55262,2024,历史,不限,否
12992,闽南科技学院,202,02,30,5,479,53336,2024,历史,不限,否
13001,宁波财经学院,201,01,12,12,470,60029,2024,历史,不限,否
13021,浙大城市学院,201,01,1,1,540,18333,2024,历史,不限,否
13021,浙大城市学院,202,02,4,4,526,24572,2024,历史,不限,否
13022,浙大宁波理工学院(中外合作办学),201,01,8,8,489,46548,2024,历史,不限,否
13065,安徽外国语学院,201,01,8,8,467,62345,2024,历史,不限,否
13115,厦门工学院,201,01,9,9,481,51482,2024,历史,不限,否
13121,西安思源学院                               &gt;,201,01,2,2,488,46634,2024,历史,不限,否
13188,武汉晴川学院                            1,201,01,6,6,477,54947,2024,历史,不限,否
13198,大连理工大学城市学院            &gt;&gt;,201,01,4,4,467,62529,2024,历史,不限,否
13212,大连医科大学中山学院            K,201,01,4,4,467,62165,2024,历史,不限,否
13215,辽宁师范大学海华学院                Y,201,01,8,8,471,58942,2024,历史,不限,否
13220,沈阳城市学院,201,01,10,10,458,69892,2024,历史,不限,否
13235,武汉城市学院,201,01,8,8,477,54790,2024,历史,不限,否
13236,三峡大学科技学院,201,01,8,8,488,46907,2024,历史,不限,否
13238,湖北工业大学工程技术学院,202,02,10,0,482,51213,2024,历史,不限,否
13240,武汉纺织大学外经贸学院,201,01,1,0,481,51783,2024,历史,不限,否
13240,武汉纺织大学外经贸学院,202,02,3,3,472,58428,2024,历史,不限,否
13241,武昌工学院,201,01,4,4,481,52073,2024,历史,不限,否
13242,武汉工商学院,201,01,2,2,484,49496,2024,历史,不限,否
13242,武汉工商学院,202,02,12,12,477,54625,2024,历史,不限,否
13246,长江大学文理学院,201,01,3,3,487,47733,2024,历史,不限,否
13247,湖北商贸学院,201,01,8,8,482,51168,2024,历史,不限,否
13250,湖北恩施学院,201,01,5,5,477,54705,2024,历史,不限,否
13250,湖北恩施学院,202,02,5,5,485,49172,2024,历史,不限,否
13251,湖北经济学院法商学院,201,01,9,9,480,52242,2024,历史,不限,否
13253,武汉体育学院体育科技学院,201,01,4,4,484,49870,2024,历史,不限,否
13256,湖北师范大学文理学院,201,01,2,2,491,44865,2024,历史,不限,否
13256,湖北师范大学文理学院,202,02,6,6,488,46904,2024,历史,不限,否
13262,文华学院                     Y,201,01,2,2,488,47067,2024,历史,不限,否
13262,文华学院,202,02,6,6,484,49905,2024,历史,不限,否
13290,浙江工商大学杭州商学院,201,01,3,3,486,48307,2024,历史,不限,否
13290,浙江工商大学杭州商学院,202,02,19,19,483,50244,2024,历史,不限,否
13296,黑龙江外国语学院,202,02,88,88,433,91236,2024,历史,不限,否
13300,黑龙江工商学院,201,01,20,20,460,67689,2024,历史,不限,否
13307,哈尔滨华德学院,201,01,21,21,451,75235,2024,历史,不限,否
13324,山东协和学院,201,01,4,4,471,59137,2024,历史,不限,否
13324,山东协和学院                            X,202,02,4,4,484,49559,2024,历史,不限,否
13326,滇池学院                             偈人,201,01,1,1,483,50481,2024,历史,不限,否
13326,滇池学院                            &gt;&gt;,202,02,11,11,482,50939,2024,历史,不限,否
13328,丽江文化旅游学院        XV,201,01,2,2,478,54028,2024,历史,不限,否
13328,丽江文化旅游学院,202,02,4,4,481,51604,2024,历史,不限,否
13328,丽江文化旅游学院,203,03,4,4,473,58057,2024,历史,不限,否
13330,昆明城市学院,201,01,21,21,478,54268,2024,历史,不限,否
13332,昆明医科大学海源学院,202,02,2,2,489,45921,2024,历史,不限,否
13378,青岛城市学院,201,01,6,6,470,59834,2024,历史,不限,否
13386,山东石油化工学院,201,01,2,2,1493,43563,2024,历史,不限,否
13402,河北外国语学院,201,01,4,0,474,57444,2024,历史,不限,否
13408,华北理工大学轻工学院,201,01,5,5,480,52415,2024,历史,不限,否
13415,河北医科大学临床学院,201,01,4,4,494,42571,2024,历史,不限,否
13418,江西服装学院,201,01,11,11,463,65425,2024,历史,不限,否
13420,南昌职业大学,201,01,2,2,469,60661,2024,历史,不限,否
13421,南昌工学院,201,01,8,8,472,58824,2024,历史,不限,否
13429,南昌大学科学技术学院,201,01,30,12,492,43829,2024,历史,不限,否
13431,南昌交通学院,201,01,2,2,485,49293,2024,历史,不限,否
13431,南昌交通学院,202,02,3,3,483,50634,2024,历史,不限,否
13432,赣东学院                                     &gt;,201,01,2,2,495,41935,2024,历史,不限,否
13432,赣东学院,202,02,6,6,496,41649,2024,历史,不限,否
13433,南昌航空大学科技学院            &gt;&gt;,201,01,18,18,486,48126,2024,历史,不限,否
13434,赣南科技学院                       K,201,01,2,2,498,39998,2024,历史,不限,否
13435,景德镇艺术职业大学,202,02,2,2,486,48504,2024,历史,不限,否
13436,江西农业大学南昌商学院,201,01,3,3,491,44839,2024,历史,不限,否
13436,江西农业大学南昌商学院,202,02,15,15,488,47042,2024,历史,不限,否
13436,江西农业大学南昌商学院,203,03,1,1,491,44970,2024,历史,不限,否
13437,南昌医学院,201,01,3,3,494,42576,2024,历史,不限,否
13437,南昌医学院,202,02,8,8,500,39117,2024,历史,不限,否
13438,江西师范大学科学技术学院,202,02,2,0,499,39698,2024,历史,不限,否
13439,赣南师范大学科技学院,201,01,2,2,493,43420,2024,历史,不限,否
13439,赣南师范大学科技学院,202,02,16,16,492,44254,2024,历史,不限,否
13440,南昌应用技术师范学院,201,01,6,6,492,44286,2024,历史,不限,否
13440,南昌应用技术师范学院,202,02,1,1,497,40813,2024,历史,不限,否
13441,江西财经大学现代经济管理学院,201,01,3,3,492,44275,2024,历史,不限,否
13441,江西财经大学现代经济管理学院,202,02,23,23,489,45898,2024,历史,不限,否
13441,江西财经大学现代经济管理学院,203,03,4,4,492,43834,2024,历史,不限,否
13468,阳光学院,201,01,2,2,485,48679,2024,历史,不限,否
13469,厦门大学嘉庚学院,201,01,3,3,494,43106,2024,历史,不限,否
13469,厦门大学嘉庚学院,202,02,30,30,491,44543,2024,历史,不限,否
13470,福州大学至诚学院,201,01,2,2,492,44152,2024,历史,不限,否
13470,福州大学至诚学院,202,02,9,9,489,46277,2024,历史,不限,否
13471,集美大学诚毅学院         &gt;,201,01,2,2,491,44724,2024,历史,不限,否
13471,集美大学诚毅学院,202,02,9,9,492,44039,2024,历史,不限,否
13472,福建师范大学协和学院,201,01,3,3,493,43218,2024,历史,不限,否
13472,福建师范大学协和学院,202,02,1,1,481,51892,2024,历史,不限,否
13497,郑州财经学院,201,01,14,14,487,47666,2024,历史,不限,否
13503,信阳学院,201,01,3,3,493,43150,2024,历史,不限,否
13514,兰州博文科技学院,W201&gt;,01,4,4,480,52618,2024,历史,不限,否
13524,北海艺术设计学院                     1,201,01,30,30,479,53069,2024,历史,不限,否
13538,山西晋中理工学院                      X,201,01,2,2,482,51125,2024,历史,不限,否
13571,无锡太湖学院                           人,202,02,52,52,477,54984,2024,历史,不限,否
13578,河北工程大学科信学院           &gt;&gt;,201,01,1,1,487,47403,2024,历史,不限,否
13579,中国矿业大学徐海学院 XV,201,01,2,2,486,48613,2024,历史,不限,否
13579,中国矿业大学徐海学院M,202,02,12,12,485,48726,2024,历史,不限,否
13588,重庆外语外事学院,201,01,4,4,489,46034,2024,历史,不限,否
13588,重庆外语外事学院7,202,02,14,14,484,50027,2024,历史,不限,否
13589,重庆对外经贸学院,201,01,7,7,492,44300,2024,历史,不限,否
13593,石家庄铁道大学四方学院,201,01,7,7,484,49539,2024,历史,不限,否
13594,河北地质大学华信学院,201,01,6,6,480,52490,2024,历史,不限,否
13597,山西科技学院,201,01,1,0,497,40820,2024,历史,不限,否
13602,长春电子科技学院,201,01,2,2,470,59963,2024,历史,不限,否
13603,长春财经学院,201,01,30,7,468,61202,2024,历史,不限,否
13611,蚌埠工商学院,201,01,4,4,483,50444,2024,历史,不限,否
13614,马鞍山学院,201,01,7,7,465,63686,2024,历史,不限,否
13615,合肥城市学院,201,01,3,3,472,58657,2024,历史,不限,否
13622,吉林师范大学博达学院,201,01,30,8,468,61589,2024,历史,不限,否
13622,吉林师范大学博达学院,202,02,10,10,472,58735,2024,历史,不限,否
13622,吉林师范大学博达学院,203,03,2,2,487,47623,2024,历史,不限,否
13625,昆明文理学院,201,01,2,2,482,50995,2024,历史,不限,否
13625,昆明文理学院,202,02,21,21,477,55002,2024,历史,不限,否
13626,昆明理工大学津桥学院           &gt;&gt;,202,02,7,7,470,60309,2024,历史,不限,否
13627,重庆移通学院                        K,201,01,8,8,483,50062,2024,历史,不限,否
13628,新疆政法学院                             Y,201,01,2,2,491,44450,2024,历史,不限,否
13628,新疆政法学院            XY,202,02,13,13,494,42967,2024,历史,不限,否
13632,上海视觉艺术学院,201,01,4,4,504,36480,2024,历史,不限,否
13634,武汉学院        ?,201,01,17,17,487,47820,2024,历史,不限,否
13635,长沙理工大学城南学院,201,01,11,11,492,44142,2024,历史,不限,否
13639,柳州工学院,201,01,10,10,479,53348,2024,历史,不限,否
13640,西民族大学相思湖学院,201,01,36,36,489,46244,2024,历史,不限,否
13641,桂林学院,201,01,9,9,488,46585,2024,历史,不限,否
13644,桂林信息科技学院,201,01,12,12,471,59122,2024,历史,不限,否
13644,桂林信息科技学院,202,02,28,28,466,63446,2024,历史,不限,否
13645,南宁理工学院,201,01,8,8,482,50908,2024,历史,不限,否
13650,贵阳信息科技学院,201,01,5,5,485,49201,2024,历史,不限,否
13651,贵阳人文科技学院,201,01,2,2,488,47206,2024,历史,不限,否
13654,南京理工大学紫金学院,201,01,14,14,490,45591,2024,历史,不限,否
13655,南京航空航天大学金城学院,201,01,6,6,482,50906,2024,历史,不限,否
13656,广州华立学院(国际班),207,07,50,19,428,96256,2024,历史,不限,否
13656,广州华立学院,208,08,650,628,428,96249,2024,历史,不限,否
13656,广州华立学院,209,09,705,668,428,96247,2024,历史,不限,否
13657,广州应用科技学院,201,01,320,320,454,73119,2024,历史,不限,否
13657,广州应用科技学院,202,02,320,320,453,73875,2024,历史,不限,否
13657,广州应用科技学院,209,09,245,245,445,80387,2024,历史,不限,否
