school_code,school_name,group_code,group_id,xuanke_req,plan_count,admitted,min_score,min_rank,year,subject,is_special
0105,陆军工程大学,06,06,不限,30,0,594,26503,2024,物理,否
0105,陆军工程大学,07,07,化学,30,0,596,26004,2024,物理,否
0131,海军军医大学,04,04,化学,30,0,595,26253,2024,物理,否
0131,海军军医大学,05,05,化学,30,0,607,14882,2024,物理,否
0131,海军军医大学,06,06,化学,30,0,624,4751,2024,物理,否
0201,中国人民公安大学,08,08,不限,30,0,618,13125,2024,物理,否
0203,中国人民警察大学,08,08,不限,30,0,560,48000,2024,物理,否
0203,中国人民警察大学,09,09,化学,30,0,556,58503,2024,物理,否
0203,中国人民警察大学,10,10,思想政治,30,0,559,57284,2024,物理,否
0306,中国民用航空飞行学院,04,04,不限,30,0,543,63781,2024,物理,否
0306,中国民用航空飞行学院,05,05,化学,30,0,552,60127,2024,物理,否
0306,中国民用航空飞行学院,06,06,思想政治,30,0,544,63375,2024,物理,否
1101,南京大学,07,07,不限,30,0,661,390,2024,物理,否
1101,南京大学,08,08,化学,30,0,667,335,2024,物理,否
1101,南京大学,09,09,化学,30,0,663,372,2024,物理,否
1101,南京大学,10,10,化学,30,0,663,372,2024,物理,否
1102,东南大学,06,06,化学,30,0,660,400,2024,物理,否
1102,东南大学,07,07,不限,30,0,656,1108,2024,物理,否
1102,东南大学,08,08,化学,30,0,646,1353,2024,物理,否
1103,南京航空航天大学,04,04,化学,30,0,655,1132,2024,物理,否
1103,南京航空航天大学,05,05,化学,30,0,650,1255,2024,物理,否
1103,南京航空航天大学,06,06,化学,30,0,646,1353,2024,物理,否
1103,南京航空航天大学,07,07,化学,30,0,643,1426,2024,物理,否
1104,南京理工大学,02,02,化学,30,0,653,1181,2024,物理,否
1104,南京理工大学,03,03,化学,30,0,641,1475,2024,物理,否
1104,南京理工大学,05,05,化学,30,0,634,4130,2024,物理,否
1105,河海大学,04,04,化学,30,0,643,1426,2024,物理,否
1105,河海大学,05,05,化学,30,0,632,4254,2024,物理,否
1105,河海大学,06,06,化学,30,0,631,4316,2024,物理,否
1105,河海大学,07,07,化学,30,0,624,4751,2024,物理,否
1105,河海大学,09,09,不限,30,0,623,4813,2024,物理,否
1106,南京信息工程大学,08,08,化学,30,0,635,4068,2024,物理,否
1106,南京信息工程大学,09,09,化学,30,0,625,4689,2024,物理,否
1106,南京信息工程大学,10,10,化学,30,0,604,15361,2024,物理,否
1106,南京信息工程大学,11,11,化学,30,0,598,25504,2024,物理,否
1106,南京信息工程大学,12,12,化学,30,0,592,27003,2024,物理,否
1106,南京信息工程大学,13,13,不限,30,0,609,14562,2024,物理,否
1106,南京信息工程大学,14,14,不限,30,0,595,26253,2024,物理,否
1107,南京农业大学,03,03,不限,30,0,603,15520,2024,物理,否
1107,南京农业大学,04,04,化学,30,0,607,14882,2024,物理,否
1107,南京农业大学,05,05,化学,30,0,603,15520,2024,物理,否
1108,南京师范大学,16,16,不限,30,0,592,27003,2024,物理,否
1108,南京师范大学,19,19,化学,30,0,643,1426,2024,物理,否
1108,南京师范大学,20,20,化学,30,0,629,4440,2024,物理,否
1108,南京师范大学,21,21,化学,30,0,632,4254,2024,物理,否
1108,南京师范大学,22,22,化学,30,0,615,13604,2024,物理,否
1108,南京师范大学,23,23,化学,30,0,602,15680,2024,物理,否
1108,南京师范大学,26,26,地理,30,0,619,12965,2024,物理,否
1109,中国药科大学,02,02,化学,30,0,619,12965,2024,物理,否
1109,中国药科大学,03,03,化学,30,0,653,1181,2024,物理,否
1109,中国药科大学,04,04,化学,30,0,616,13444,2024,物理,否
1110,南京工业大学,05,05,不限,30,0,579,41489,2024,物理,否
1110,南京工业大学,06,06,化学,30,0,590,27502,2024,物理,否
1110,南京工业大学,07,07,化学,30,0,567,45601,2024,物理,否
1110,南京工业大学,08,08,化学,30,0,587,28251,2024,物理,否
1110,南京工业大学,09,09,化学,30,0,579,41489,2024,物理,否
1110,南京工业大学,10,10,化学,30,0,567,45601,2024,物理,否
1110,南京工业大学,11,11,化学,30,0,531,77258,2024,物理,否
1111,南京邮电大学,05,05,化学,30,0,634,4130,2024,物理,否
1111,南京邮电大学,06,06,化学,30,0,604,15361,2024,物理,否
1112,南京医科大学,04,04,不限,30,0,571,44230,2024,物理,否
1112,南京医科大学,05,05,化学,30,0,569,44916,2024,物理,否
1112,南京医科大学,06,06,化学,30,0,636,4006,2024,物理,否
1112,南京医科大学,07,07,化学,30,0,594,26503,2024,物理,否
1114,南京工程学院,03,03,不限,30,0,547,62157,2024,物理,否
1114,南京工程学院,05,05,化学,30,0,539,73602,2024,物理,否
1116,南京财经大学,06,06,不限,30,0,592,27003,2024,物理,否
1116,南京财经大学,07,07,不限,30,0,593,26753,2024,物理,否
1116,南京财经大学,08,08,不限,30,0,559,57284,2024,物理,否
1116,南京财经大学,09,09,不限,30,0,561,47657,2024,物理,否
1116,南京财经大学,12,12,化学,30,0,578,41832,2024,物理,否
1116,南京财经大学,13,13,化学,30,0,562,47314,2024,物理,否
1117,南京体育学院,04,04,不限,30,0,521,98453,2024,物理,否
1117,南京体育学院,06,06,化学,30,0,526,79543,2024,物理,否
1117,南京体育学院,07,07,生物,30,0,528,78629,2024,物理,否
1118,南京艺术学院,02,02,不限,30,0,534,75887,2024,物理,否
1118,南京艺术学院,03,03,化学,30,0,533,76344,2024,物理,否
1119,南京审计大学,05,05,不限,30,0,562,47314,2024,物理,否
1119,南京审计大学,09,09,化学,30,0,572,43888,2024,物理,否
1120,南京晓庄学院,10,10,不限,30,0,542,64187,2024,物理,否
1120,南京晓庄学院,11,11,不限,30,0,539,73602,2024,物理,否
1120,南京晓庄学院,13,13,化学,30,0,532,76801,2024,物理,否
1120,南京晓庄学院,14,14,思想政治,30,0,556,58503,2024,物理,否
1120,南京晓庄学院,15,15,地理,30,0,551,60533,2024,物理,否
1128,金陵科技学院,04,04,不限,30,0,535,75430,2024,物理,否
1128,金陵科技学院,06,06,化学,30,0,523,97353,2024,物理,否
1128,金陵科技学院,07,07,化学,30,0,519,99552,2024,物理,否
1128,金陵科技学院,08,08,化学,30,0,525,80000,2024,物理,否
1128,金陵科技学院,11,11,生物,30,0,534,75887,2024,物理,否
1131,江苏第二师范学院,16,16,不限,30,0,560,48000,2024,物理,否
1131,江苏第二师范学院,17,17,不限,30,0,535,75430,2024,物理,否
1131,江苏第二师范学院,18,18,不限,30,0,530,77715,2024,物理,否
1131,江苏第二师范学院,19,19,不限,30,0,533,76344,2024,物理,否
1131,江苏第二师范学院,22,22,化学,30,0,538,74059,2024,物理,否
1131,江苏第二师范学院,23,23,化学,30,0,516,101202,2024,物理,否
1131,江苏第二师范学院,24,24,思想政治,30,0,554,59315,2024,物理,否
1131,江苏第二师范学院,25,25,地理,30,0,540,65000,2024,物理,否
1133,南京特殊教育师范学院,04,04,不限,30,0,524,96803,2024,物理,否
1133,南京特殊教育师范学院,05,05,化学,30,0,513,102851,2024,物理,否
1136,南京工业职业技术大学,03,03,不限,30,0,519,99552,2024,物理,否
1201,江南大学,07,07,不限,30,0,619,12965,2024,物理,否
1201,江南大学,08,08,不限,30,0,605,15201,2024,物理,否
1201,江南大学,09,09,不限,30,0,605,15201,2024,物理,否
1201,江南大学,10,10,不限,30,0,598,25504,2024,物理,否
1201,江南大学,12,12,化学,30,0,605,15201,2024,物理,否
1201,江南大学,13,13,化学,30,0,608,14722,2024,物理,否
1201,江南大学,14,14,化学,30,0,606,15041,2024,物理,否
1201,江南大学,15,15,化学,30,0,622,4875,2024,物理,否
1201,江南大学,16,16,化学,30,0,611,14243,2024,物理,否
1201,江南大学,17,17,化学,30,0,615,13604,2024,物理,否
1201,江南大学,18,18,化学,30,0,631,4316,2024,物理,否
1201,江南大学,19,19,化学,30,0,622,4875,2024,物理,否
1201,江南大学,20,20,化学,30,0,618,13125,2024,物理,否
1201,江南大学,21,21,化学,30,0,615,13604,2024,物理,否
1201,江南大学,22,22,化学,30,0,615,13604,2024,物理,否
1201,江南大学,23,23,化学,30,0,615,13604,2024,物理,否
1201,江南大学,24,24,化学,30,0,616,13444,2024,物理,否
1201,江南大学,25,25,化学,30,0,617,13285,2024,物理,否
1201,江南大学,26,26,化学,30,0,620,5000,2024,物理,否
1201,江南大学,27,27,化学,30,0,608,14722,2024,物理,否
1201,江南大学,28,28,化学,30,0,608,14722,2024,物理,否
1203,无锡学院,02,02,不限,30,0,543,63781,2024,物理,否
1203,无锡学院,03,03,化学,30,0,537,74516,2024,物理,否
1203,无锡学院,04,04,化学,30,0,521,98453,2024,物理,否
1221,中国矿业大学,02,02,不限,30,0,602,15680,2024,物理,否
1221,中国矿业大学,03,03,化学,30,0,606,15041,2024,物理,否
1222,江苏师范大学,11,11,不限,30,0,545,62969,2024,物理,否
1222,江苏师范大学,12,12,不限,30,0,541,64593,2024,物理,否
1222,江苏师范大学,14,14,化学,30,0,548,61751,2024,物理,否
1222,江苏师范大学,16,16,思想政治,30,0,568,45258,2024,物理,否
1222,江苏师范大学,17,17,地理,30,0,569,44916,2024,物理,否
1223,徐州医科大学,04,04,不限,30,0,543,63781,2024,物理,否
1223,徐州医科大学,06,06,化学,30,0,534,75887,2024,物理,否
1223,徐州医科大学,07,07,化学,30,0,544,63375,2024,物理,否
1223,徐州医科大学,08,08,化学,30,0,584,29001,2024,物理,否
1223,徐州医科大学,09,09,化学,30,0,562,47314,2024,物理,否
1223,徐州医科大学,10,10,化学,30,0,553,59721,2024,物理,否
1224,徐州工程学院,02,02,不限,30,0,520,99003,2024,物理,否
1224,徐州工程学院,03,03,化学,30,0,506,106700,2024,物理,否
1242,常州大学,03,03,不限,30,0,549,61345,2024,物理,否
1242,常州大学,04,04,化学,30,0,564,46629,2024,物理,否
1242,常州大学,05,05,化学,30,0,565,46286,2024,物理,否
1242,常州大学,06,06,化学,30,0,553,59721,2024,物理,否
1242,常州大学,07,07,化学,30,0,543,63781,2024,物理,否
1242,常州大学,08,08,化学,30,0,559,57284,2024,物理,否
1242,常州大学,09,09,化学,30,0,536,74973,2024,物理,否
1242,常州大学,10,10,化学,30,0,545,62969,2024,物理,否
1242,常州大学,11,11,化学,30,0,549,61345,2024,物理,否
1243,常州工学院,07,07,不限,30,0,526,79543,2024,物理,否
1243,常州工学院,08,08,不限,30,0,522,97903,2024,物理,否
1243,常州工学院,09,09,化学,30,0,536,74973,2024,物理,否
1243,常州工学院,10,10,化学,30,0,513,102851,2024,物理,否
1244,江苏理工学院,05,05,不限,30,0,541,64593,2024,物理,否
1244,江苏理工学院,06,06,不限,30,0,530,77715,2024,物理,否
1244,江苏理工学院,09,09,化学,30,0,537,74516,2024,物理,否
1244,江苏理工学院,10,10,化学,30,0,516,101202,2024,物理,否
1261,苏州大学,13,13,化学,30,0,634,4130,2024,物理,否
1261,苏州大学,14,14,化学,30,0,634,4130,2024,物理,否
1261,苏州大学,15,15,化学,30,0,645,1377,2024,物理,否
1261,苏州大学,16,16,化学,30,0,632,4254,2024,物理,否
1261,苏州大学,17,17,化学,30,0,634,4130,2024,物理,否
1261,苏州大学,18,18,化学,30,0,633,4192,2024,物理,否
1261,苏州大学,19,19,化学,30,0,630,4378,2024,物理,否
1261,苏州大学,20,20,不限,30,0,617,13285,2024,物理,否
1261,苏州大学,21,21,不限,30,0,625,4689,2024,物理,否
1261,苏州大学,22,22,不限,30,0,600,16000,2024,物理,否
1261,苏州大学,23,23,不限,30,0,597,25754,2024,物理,否
1261,苏州大学,25,25,化学,30,0,620,5000,2024,物理,否
1261,苏州大学,26,26,化学,30,0,612,14083,2024,物理,否
1261,苏州大学,27,27,化学,30,0,606,15041,2024,物理,否
1261,苏州大学,28,28,化学,30,0,598,25504,2024,物理,否
1261,苏州大学,29,29,化学,30,0,621,4937,2024,物理,否
1261,苏州大学,30,30,化学,30,0,611,14243,2024,物理,否
1261,苏州大学,34,34,生物,30,0,601,15840,2024,物理,否
1262,苏州科技大学,07,07,不限,30,0,547,62157,2024,物理,否
1262,苏州科技大学,09,09,化学,30,0,541,64593,2024,物理,否
1262,苏州科技大学,11,11,思想政治,30,0,569,44916,2024,物理,否
1262,苏州科技大学,12,12,地理,30,0,557,58096,2024,物理,否
1263,常熟理工学院,04,04,不限,30,0,529,78172,2024,物理,否
1263,常熟理工学院,05,05,不限,30,0,541,64593,2024,物理,否
1263,常熟理工学院,06,06,化学,30,0,535,75430,2024,物理,否
1263,常熟理工学院,07,07,化学,30,0,511,103951,2024,物理,否
1263,常熟理工学院,08,08,化学,30,0,537,74516,2024,物理,否
1263,常熟理工学院,09,09,化学,30,0,514,102302,2024,物理,否
1267,苏州城市学院,04,04,不限,30,0,530,77715,2024,物理,否
1267,苏州城市学院,07,07,化学,30,0,529,78172,2024,物理,否
1301,南通大学,11,11,不限,30,0,556,58503,2024,物理,否
1301,南通大学,12,12,不限,30,0,556,58503,2024,物理,否
1301,南通大学,13,13,不限,30,0,557,58096,2024,物理,否
1301,南通大学,14,14,不限,30,0,548,61751,2024,物理,否
1301,南通大学,17,17,化学,30,0,550,60939,2024,物理,否
1301,南通大学,18,18,化学,30,0,558,57690,2024,物理,否
1301,南通大学,19,19,化学,30,0,573,43545,2024,物理,否
1301,南通大学,20,20,化学,30,0,562,47314,2024,物理,否
1301,南通大学,21,21,化学,30,0,575,42860,2024,物理,否
1301,南通大学,22,22,化学,30,0,577,42175,2024,物理,否
1301,南通大学,23,23,化学,30,0,544,63375,2024,物理,否
1301,南通大学,24,24,化学,30,0,545,62969,2024,物理,否
1301,南通大学,25,25,化学,30,0,600,16000,2024,物理,否
1301,南通大学,26,26,化学,30,0,577,42175,2024,物理,否
1301,南通大学,27,27,化学,30,0,550,60939,2024,物理,否
1301,南通大学,28,28,化学,30,0,551,60533,2024,物理,否
1301,南通大学,30,30,思想政治,30,0,563,46972,2024,物理,否
1301,南通大学,31,31,地理,30,0,558,57690,2024,物理,否
1321,江苏海洋大学,03,03,不限,30,0,541,64593,2024,物理,否
1321,江苏海洋大学,06,06,化学,30,0,516,101202,2024,物理,否
1321,江苏海洋大学,07,07,地理,30,0,548,61751,2024,物理,否
1341,淮阴师范学院,11,11,不限,30,0,518,100102,2024,物理,否
1341,淮阴师范学院,12,12,不限,30,0,514,102302,2024,物理,否
1341,淮阴师范学院,15,15,化学,30,0,505,107250,2024,物理,否
1341,淮阴师范学院,17,17,地理,30,0,527,79086,2024,物理,否
1342,淮阴工学院,03,03,不限,30,0,510,104501,2024,物理,否
1342,淮阴工学院,04,04,不限,30,0,512,103401,2024,物理,否
1342,淮阴工学院,05,05,不限,30,0,513,102851,2024,物理,否
1342,淮阴工学院,07,07,化学,30,0,522,97903,2024,物理,否
1342,淮阴工学院,08,08,化学,30,0,504,107800,2024,物理,否
1342,淮阴工学院,09,09,化学,30,0,506,106700,2024,物理,否
1361,盐城工学院,02,02,不限,30,0,516,101202,2024,物理,否
1361,盐城工学院,03,03,化学,30,0,499,137048,2024,物理,否
1362,盐城师范学院,10,10,不限,30,0,515,101752,2024,物理,否
1362,盐城师范学院,11,11,不限,30,0,523,97353,2024,物理,否
1362,盐城师范学院,13,13,化学,30,0,502,108900,2024,物理,否
1362,盐城师范学院,14,14,化学,30,0,499,137048,2024,物理,否
1362,盐城师范学院,15,15,化学,30,0,508,105601,2024,物理,否
1362,盐城师范学院,16,16,化学,30,0,521,98453,2024,物理,否
1362,盐城师范学院,17,17,思想政治,30,0,539,73602,2024,物理,否
1362,盐城师范学院,18,18,地理,30,0,524,96803,2024,物理,否
1381,扬州大学,19,19,不限,30,0,603,15520,2024,物理,否
1381,扬州大学,20,20,不限,30,0,586,28501,2024,物理,否
1381,扬州大学,21,21,不限,30,0,587,28251,2024,物理,否
1381,扬州大学,22,22,不限,30,0,558,57690,2024,物理,否
1381,扬州大学,23,23,不限,30,0,554,59315,2024,物理,否
1381,扬州大学,24,24,不限,30,0,561,47657,2024,物理,否
1381,扬州大学,25,25,不限,30,0,558,57690,2024,物理,否
1381,扬州大学,28,28,化学,30,0,585,28751,2024,物理,否
1381,扬州大学,29,29,化学,30,0,582,29500,2024,物理,否
1381,扬州大学,30,30,化学,30,0,578,41832,2024,物理,否
1381,扬州大学,31,31,化学,30,0,586,28501,2024,物理,否
1381,扬州大学,32,32,化学,30,0,583,29250,2024,物理,否
1381,扬州大学,33,33,化学,30,0,558,57690,2024,物理,否
1381,扬州大学,34,34,化学,30,0,559,57284,2024,物理,否
1381,扬州大学,35,35,化学,30,0,569,44916,2024,物理,否
1381,扬州大学,36,36,化学,30,0,562,47314,2024,物理,否
1381,扬州大学,37,37,化学,30,0,547,62157,2024,物理,否
1381,扬州大学,38,38,化学,30,0,546,62563,2024,物理,否
1381,扬州大学,39,39,化学,30,0,555,58909,2024,物理,否
1381,扬州大学,41,41,生物,30,0,555,58909,2024,物理,否
1401,江苏大学,15,15,不限,30,0,582,29500,2024,物理,否
1401,江苏大学,16,16,不限,30,0,579,41489,2024,物理,否
1401,江苏大学,19,19,化学,30,0,604,15361,2024,物理,否
1401,江苏大学,20,20,化学,30,0,594,26503,2024,物理,否
1401,江苏大学,21,21,化学,30,0,596,26004,2024,物理,否
1401,江苏大学,22,22,化学,30,0,594,26503,2024,物理,否
1401,江苏大学,23,23,化学,30,0,591,27252,2024,物理,否
1401,江苏大学,24,24,化学,30,0,583,29250,2024,物理,否
1401,江苏大学,25,25,化学,30,0,583,29250,2024,物理,否
1401,江苏大学,26,26,化学,30,0,570,44573,2024,物理,否
1401,江苏大学,27,27,化学,30,0,575,42860,2024,物理,否
1401,江苏大学,28,28,化学,30,0,569,44916,2024,物理,否
1401,江苏大学,29,29,化学,30,0,581,29750,2024,物理,否
1401,江苏大学,30,30,化学,30,0,577,42175,2024,物理,否
1421,泰州学院,05,05,不限,30,0,512,103401,2024,物理,否
1421,泰州学院,07,07,化学,30,0,502,108900,2024,物理,否
1426,宿迁学院,03,03,不限,30,0,510,104501,2024,物理,否
1426,宿迁学院,04,04,化学,30,0,496,139093,2024,物理,否
1426,宿迁学院,05,05,生物,30,0,508,105601,2024,物理,否
1426,宿迁学院,06,06,思想政治,30,0,528,78629,2024,物理,否
1802,东南大学成贤学院,03,03,不限,30,0,514,102302,2024,物理,否
1802,东南大学成贤学院,04,04,不限,30,0,508,105601,2024,物理,否
1802,东南大学成贤学院,05,05,不限,30,0,508,105601,2024,物理,否
1802,东南大学成贤学院,06,06,化学,30,0,515,101752,2024,物理,否
1802,东南大学成贤学院,07,07,化学,30,0,510,104501,2024,物理,否
1802,东南大学成贤学院,08,08,化学,30,0,506,106700,2024,物理,否
1802,东南大学成贤学院,09,09,化学,30,0,499,137048,2024,物理,否
1802,东南大学成贤学院,10,10,化学,30,0,482,148636,2024,物理,否
1802,东南大学成贤学院,11,11,化学,30,0,491,142501,2024,物理,否
1803,南京航空航天大学金城学院,06,06,不限,30,0,500,110000,2024,物理,否
1803,南京航空航天大学金城学院,07,07,不限,30,0,504,107800,2024,物理,否
1803,南京航空航天大学金城学院,08,08,不限,30,0,500,110000,2024,物理,否
1803,南京航空航天大学金城学院,09,09,化学,30,0,478,168723,2024,物理,否
1803,南京航空航天大学金城学院,10,10,化学,30,0,482,148636,2024,物理,否
1803,南京航空航天大学金城学院,11,11,化学,30,0,483,147954,2024,物理,否
1803,南京航空航天大学金城学院,12,12,化学,30,0,474,171762,2024,物理,否
1803,南京航空航天大学金城学院,13,13,思想政治,30,0,507,106151,2024,物理,否
1804,南京理工大学紫金学院,03,03,不限,30,0,509,105051,2024,物理,否
1804,南京理工大学紫金学院,04,04,不限,30,0,508,105601,2024,物理,否
1804,南京理工大学紫金学院,05,05,化学,30,0,505,107250,2024,物理,否
1804,南京理工大学紫金学院,06,06,化学,30,0,506,106700,2024,物理,否
1804,南京理工大学紫金学院,07,07,化学,30,0,497,138411,2024,物理,否
1804,南京理工大学紫金学院,08,08,化学,30,0,492,141819,2024,物理,否
1807,南京审计大学金审学院,02,02,不限,30,0,505,107250,2024,物理,否
1807,南京审计大学金审学院,03,03,化学,30,0,495,139774,2024,物理,否
1810,南京工业大学浦江学院,04,04,不限,30,0,502,108900,2024,物理,否
1810,南京工业大学浦江学院,05,05,不限,30,0,501,109450,2024,物理,否
1810,南京工业大学浦江学院,07,07,化学,30,0,491,142501,2024,物理,否
1810,南京工业大学浦江学院,08,08,化学,30,0,484,147273,2024,物理,否
1810,南京工业大学浦江学院,09,09,化学,30,0,476,170243,2024,物理,否
1816,南京财经大学红山学院,02,02,不限,30,0,497,138411,2024,物理,否
1826,中国矿业大学徐海学院,02,02,不限,30,0,500,110000,2024,物理,否
1826,中国矿业大学徐海学院,03,03,化学,30,0,471,174042,2024,物理,否
1827,江苏师范大学科文学院,06,06,不限,30,0,494,140456,2024,物理,否
1827,江苏师范大学科文学院,07,07,不限,30,0,490,143183,2024,物理,否
1827,江苏师范大学科文学院,08,08,不限,30,0,494,140456,2024,物理,否
1827,江苏师范大学科文学院,09,09,不限,30,0,495,139774,2024,物理,否
1827,江苏师范大学科文学院,10,10,化学,30,0,467,177082,2024,物理,否
1827,江苏师范大学科文学院,11,11,地理,30,0,498,137729,2024,物理,否
1834,苏州大学应用技术学院,02,02,不限,30,0,501,109450,2024,物理,否
1834,苏州大学应用技术学院,04,04,化学,30,0,479,167963,2024,物理,否
1835,苏州科技大学天平学院,03,03,不限,30,0,500,110000,2024,物理,否
1835,苏州科技大学天平学院,04,04,化学,30,0,470,174802,2024,物理,否
1837,江苏科技大学苏州理工学院,02,02,不限,30,0,501,109450,2024,物理,否
1837,江苏科技大学苏州理工学院,03,03,化学,30,0,475,171003,2024,物理,否
1838,南通大学杏林学院,03,03,不限,30,0,493,141138,2024,物理,否
1838,南通大学杏林学院,04,04,化学,30,0,464,179361,2024,物理,否
1844,扬州大学广陵学院,02,02,不限,30,0,501,109450,2024,物理,否
1844,扬州大学广陵学院,03,03,化学,30,0,462,180881,2024,物理,否
1844,扬州大学广陵学院,04,04,生物,30,0,497,138411,2024,物理,否
1845,江苏大学京江学院,03,03,不限,30,0,500,110000,2024,物理,否
1845,江苏大学京江学院,04,04,化学,30,0,462,180881,2024,物理,否
1845,江苏大学京江学院,05,05,生物,30,0,506,106700,2024,物理,否
1846,南京医科大学康达学院,04,04,不限,30,0,500,110000,2024,物理,否
1846,南京医科大学康达学院,05,05,化学,30,0,542,64187,2024,物理,否
1846,南京医科大学康达学院,06,06,化学,30,0,485,146591,2024,物理,否
1846,南京医科大学康达学院,07,07,生物,30,0,502,108900,2024,物理,否
1847,南京师范大学泰州学院,03,03,不限,30,0,501,109450,2024,物理,否
1847,南京师范大学泰州学院,04,04,化学,30,0,474,171762,2024,物理,否
1848,南京理工大学泰州科技学院,02,02,不限,30,0,504,107800,2024,物理,否
1848,南京理工大学泰州科技学院,03,03,不限,30,0,505,107250,2024,物理,否
1848,南京理工大学泰州科技学院,04,04,化学,30,0,475,171003,2024,物理,否
1850,南京邮电大学通达学院,02,02,化学,30,0,484,147273,2024,物理,否
1850,南京邮电大学通达学院,03,03,化学,30,0,482,148636,2024,物理,否
1850,南京邮电大学通达学院,04,04,不限,30,0,503,108350,2024,物理,否
1855,常州大学怀德学院,02,02,不限,30,0,494,140456,2024,物理,否
1855,常州大学怀德学院,03,03,化学,30,0,462,180881,2024,物理,否
1858,南京师范大学中北学院,03,03,不限,30,0,499,137048,2024,物理,否
1858,南京师范大学中北学院,04,04,不限,30,0,490,143183,2024,物理,否
1858,南京师范大学中北学院,05,05,化学,30,0,464,179361,2024,物理,否
1901,南京传媒学院,03,03,不限,30,0,491,142501,2024,物理,否
1901,南京传媒学院,05,05,化学,30,0,470,174802,2024,物理,否
1911,三江学院,02,02,不限,30,0,494,140456,2024,物理,否
1911,三江学院,03,03,化学,30,0,466,177841,2024,物理,否
1915,无锡太湖学院,03,03,不限,30,0,501,109450,2024,物理,否
1915,无锡太湖学院,05,05,化学,30,0,474,171762,2024,物理,否
1915,无锡太湖学院,07,07,生物,30,0,502,108900,2024,物理,否
1928,南通理工学院,02,02,不限,30,0,490,143183,2024,物理,否
1928,南通理工学院,03,03,化学,30,0,462,180881,2024,物理,否
2101,复旦大学,04,04,化学,30,0,689,68,2024,物理,否
2101,复旦大学,05,05,化学,30,0,676,252,2024,物理,否
2101,复旦大学,06,06,化学,30,0,672,289,2024,物理,否
2102,同济大学,04,04,化学,30,0,656,1108,2024,物理,否
2102,同济大学,06,06,化学,30,0,654,1157,2024,物理,否
2102,同济大学,07,07,化学,30,0,654,1157,2024,物理,否
2103,上海交通大学,03,03,化学,30,0,676,252,2024,物理,否
2103,上海交通大学,04,04,化学,30,0,690,65,2024,物理,否
2104,华东理工大学,02,02,不限,30,0,622,4875,2024,物理,否
2104,华东理工大学,03,03,化学,30,0,624,4751,2024,物理,否
2105,东华大学,02,02,不限,30,0,595,26253,2024,物理,否
2105,东华大学,03,03,化学,30,0,605,15201,2024,物理,否
2105,东华大学,04,04,化学,30,0,612,14083,2024,物理,否
2106,华东师范大学,04,04,不限,30,0,652,1206,2024,物理,否
2106,华东师范大学,05,05,化学,30,0,641,1475,2024,物理,否
2107,华东政法大学,02,02,不限,30,0,624,4751,2024,物理,否
2109,上海外国语大学,03,03,不限,30,0,610,14403,2024,物理,否
2109,上海外国语大学,04,04,化学,30,0,631,4316,2024,物理,否
2110,上海财经大学,02,02,不限,30,0,635,4068,2024,物理,否
2110,上海财经大学,03,03,化学,30,0,645,1377,2024,物理,否
2110,上海财经大学,04,04,化学,30,0,643,1426,2024,物理,否
2111,上海师范大学,03,03,不限,30,0,566,45944,2024,物理,否
2111,上海师范大学,04,04,化学,30,0,571,44230,2024,物理,否
2112,上海大学,04,04,不限,30,0,627,4565,2024,物理,否
2112,上海大学,05,05,化学,30,0,631,4316,2024,物理,否
2113,上海中医药大学,01,01,化学,30,0,627,4565,2024,物理,否
2114,上海对外经贸大学,04,04,不限,30,0,594,26503,2024,物理,否
2114,上海对外经贸大学,05,05,化学,30,0,600,16000,2024,物理,否
2115,上海理工大学,03,03,化学,30,0,601,15840,2024,物理,否
2116,上海海洋大学,03,03,化学,30,0,590,27502,2024,物理,否
2117,上海海事大学,03,03,不限,30,0,594,26503,2024,物理,否
2117,上海海事大学,04,04,化学,30,0,592,27003,2024,物理,否
2118,上海电力大学,02,02,化学,30,0,599,25254,2024,物理,否
2119,上海体育大学,05,05,不限,30,0,571,44230,2024,物理,否
2119,上海体育大学,06,06,化学,30,0,584,29001,2024,物理,否
2119,上海体育大学,07,07,化学,30,0,579,41489,2024,物理,否
2120,上海工程技术大学,02,02,不限,30,0,559,57284,2024,物理,否
2120,上海工程技术大学,03,03,化学,30,0,562,47314,2024,物理,否
2123,上海应用技术大学,01,01,不限,30,0,555,58909,2024,物理,否
2123,上海应用技术大学,02,02,不限,30,0,571,44230,2024,物理,否
2123,上海应用技术大学,03,03,化学,30,0,570,44573,2024,物理,否
2123,上海应用技术大学,04,04,化学,30,0,566,45944,2024,物理,否
2123,上海应用技术大学,05,05,化学,30,0,584,29001,2024,物理,否
2123,上海应用技术大学,06,06,化学,30,0,573,43545,2024,物理,否
2124,上海第二工业大学,02,02,不限,30,0,575,42860,2024,物理,否
2124,上海第二工业大学,03,03,化学,30,0,567,45601,2024,物理,否
2125,上海政法学院,04,04,不限,30,0,606,15041,2024,物理,否
2125,上海政法学院,05,05,不限,30,0,547,62157,2024,物理,否
2125,上海政法学院,06,06,不限,30,0,585,28751,2024,物理,否
2128,复旦大学医学院,02,02,化学,30,0,660,400,2024,物理,否
2135,上海健康医学院,01,01,不限,30,0,539,73602,2024,物理,否
2135,上海健康医学院,02,02,化学,30,0,538,74059,2024,物理,否
2135,上海健康医学院,03,03,化学,30,0,535,75430,2024,物理,否
2135,上海健康医学院,04,04,化学,30,0,540,65000,2024,物理,否
